"","bag_ID","rhodo_acer","DM_start_g","DM_end_g","tin_g","tin_DM_g","tin_ash_g","date_dep","date_coll","stream","QC","hole","notes","unique.id","DM_start_handloss_g","afdm_start","prop_sample_afdm","afdm_final","percent_afdm_rem_C","bag_n"
"869","C0197","R",4.93,3.67,3.6016,6.6797,3.7545,2018-06-06,2018-08-03,"WS31","","","","C0197/R/2018-06-06/2018-08-03/WS31",4.87375,4.65777242284271,0.950326500113706,3.4876982554173,74.8791039749578,"0197"
"870","C0198","R",4.9,3.68,3.5526,6.5937,NA,2018-06-06,2018-08-03,"WS31","","","","C0198/R/2018-06-06/2018-08-03/WS31",4.84375,4.62910185650564,NA,NA,NA,"0198"
"871","C0199","R",5.07,3.28,3.5465,5.6451,3.6526,2018-06-06,2018-08-03,"WS31","","","","C0199/R/2018-06-06/2018-08-03/WS31",5.01375,4.79156839908236,0.949442485466501,3.11417135233012,64.9927350077383,"0199"
"872","C0200","R",4.96,3.22,3.5548,4.4119,3.6028,2018-06-06,2018-08-03,"WS31","","","","C0200/R/2018-06-06/2018-08-03/WS31",4.90375,4.68644298917978,0.943997199859993,3.03967098354918,64.8609401750385,"0200"
"873","C0201","R",4.96,2.1,3.5106,5.2324,3.6009,2018-06-06,2018-08-03,"WS36","","","","C0201/R/2018-06-06/2018-08-03/WS36",4.90375,4.68644298917978,0.947554884423278,1.98986525728888,42.4600333746331,"0201"
"874","C0202","R",5.03,0.95,3.6187,4.5619,3.6775,2018-06-06,2018-08-03,"WS36","","","","C0202/R/2018-06-06/2018-08-03/WS36",4.97375,4.7533409772996,0.93765903307888,0.890776081424936,18.7399996271884,"0202"
"875","C0203","R",5.1,2.73,3.6472,5.6705,3.7527,2018-06-06,2018-08-03,"WS36","","","","C0203/R/2018-06-06/2018-08-03/WS36",5.04375,4.82023896541942,0.947857460584194,2.58765086739485,53.6830411512532,"0203"
"876","C0204","R",5.02,2.24,3.6661,5.908,3.7732,2018-06-06,2018-08-03,"WS36","","","","C0204/R/2018-06-06/2018-08-03/WS36",4.96375,4.74378412185391,0.952228020875151,2.13299076676034,44.9639088114058,"0204"
"877","C0205","R",4.91,3.42,3.6656,6.2668,3.8035,2018-06-06,2018-08-03,"WS32","","","","C0205/R/2018-06-06/2018-08-03/WS32",4.85375,4.63865871195133,0.946986006458558,3.23869214208827,69.8195824095422,"0205"
"878","C0206","R",5.06,2.93,3.6174,4.7404,3.6912,2018-06-06,2018-08-03,"WS32","","","","C0206/R/2018-06-06/2018-08-03/WS32",5.00375,4.78201154363667,0.934283170080143,2.73744968833482,57.2447319157456,"0206"
"879","C0207","R",4.96,2.88,3.5514,5.7884,NA,2018-06-06,2018-08-03,"WS32","","","","C0207/R/2018-06-06/2018-08-03/WS32",4.90375,4.68644298917978,NA,NA,NA,"0207"
"880","C0208","R",5.09,3.16,3.5341,6.1358,3.6554,2018-06-06,2018-08-03,"WS32","","","","C0208/R/2018-06-06/2018-08-03/WS32",5.03375,4.81068210997373,0.953376638351847,3.01267017719184,62.6245947730744,"0208"
"881","C0209","R",5.06,1.38,3.5258,4.9065,3.6205,2018-06-06,2018-08-03,"WS02","","","","C0209/R/2018-06-06/2018-08-03/WS02",5.00375,4.78201154363667,0.931411602810169,1.28534801187803,26.8788144936292,"0209"
"882","C0210","R",4.95,2.49,3.5211,5.3333,3.6363,2018-06-06,2018-08-03,"WS02","","","","C0210/R/2018-06-06/2018-08-03/WS02",4.89375,4.67688613373409,0.936430857521245,2.3317128352279,49.8560958841696,"0210"
"883","C0211","R",4.92,2.98,3.6087,6.0397,3.7579,2018-06-06,2018-08-03,"WS02","","","","C0211/R/2018-06-06/2018-08-03/WS02",4.86375,4.64821556739702,0.93862607980255,2.7971057178116,60.1759035753578,"0211"
"884","C0212","R",4.99,1.92,3.6515,4.6539,3.7156,2018-06-06,2018-08-03,"WS02","","","","C0212/R/2018-06-06/2018-08-03/WS02",4.93375,4.71511355551684,0.936053471667997,1.79722266560255,38.1162117187982,"0212"
"885","C0213","R",4.95,1.88,3.604,5.3885,3.7124,2018-06-06,2018-08-03,"WS01","","","","C0213/R/2018-06-06/2018-08-03/WS01",4.89375,4.67688613373409,0.93925469319137,1.76579882319978,37.7558651783968,"0213"
"886","C0214","R",5.02,2.27,3.5527,4.7948,3.5851,2018-06-06,2018-08-03,"WS01","","","","C0214/R/2018-06-06/2018-08-03/WS01",4.96375,4.74378412185391,0.973915143708236,2.2107873762177,46.6038782421174,"0214"
"887","C0215","R",4.99,2.38,3.663,5.6256,3.7755,2018-06-06,2018-08-03,"WS01","","","","C0215/R/2018-06-06/2018-08-03/WS01",4.93375,4.71511355551684,0.942678080097829,2.24357383063283,47.5826044106144,"0215"
"888","C0216","R",5.06,1.68,3.6339,5.2198,NA,2018-06-06,2018-08-03,"WS01","","","","C0216/R/2018-06-06/2018-08-03/WS01",5.00375,4.78201154363667,NA,NA,NA,"0216"
"893","C0221","R",5.1,2.95,3.6586,5.5378,3.8031,2018-06-06,2018-08-03,"WS13","","","","C0221/R/2018-06-06/2018-08-03/WS13",5.04375,4.82023896541942,0.923105576841209,2.72316145168157,56.4943246842663,"0221"
"894","C0222","R",5.06,1.61,3.624,4.499,3.6784,2018-06-06,2018-08-03,"WS13","","","","C0222/R/2018-06-06/2018-08-03/WS13",5.00375,4.78201154363667,0.937828571428572,1.509904,31.5746623825951,"0222"
"895","C0223","R",4.9,3.15,3.6591,6.4266,NA,2018-06-06,2018-08-03,"WS13","","","","C0223/R/2018-06-06/2018-08-03/WS13",4.84375,4.62910185650564,NA,NA,NA,"0223"
"896","C0224","R",4.94,2.74,3.6639,5.3622,3.7669,2018-06-06,2018-08-03,"WS13","","","","C0224/R/2018-06-06/2018-08-03/WS13",4.88375,4.6673292782884,0.939351115821704,2.57382205735147,55.1454997898786,"0224"
"897","C0225","R",4.91,2.63,3.554,5.7912,3.6852,2018-06-06,2018-08-03,"WS27","","","","C0225/R/2018-06-06/2018-08-03/WS27",4.85375,4.63865871195133,0.941355265510459,2.47576434829251,53.3724186673573,"0225"
"898","C0226","R",5.01,2.87,3.5262,4.747,3.6194,2018-06-06,2018-08-03,"WS27","","","","C0226/R/2018-06-06/2018-08-03/WS27",4.95375,4.73422726640822,0.923656618610747,2.65089449541284,55.9942382619082,"0226"
"899","C0227","R",5.01,2.74,3.6183,5.2191,3.6946,2018-06-06,2018-08-03,"WS27","","","","C0227/R/2018-06-06/2018-08-03/WS27",4.95375,4.73422726640822,0.952336331834083,2.60940154922539,55.1177922475424,"0227"
"900","C0228","R",5.07,2.55,3.6285,5.6629,3.7365,2018-06-06,2018-08-03,"WS27","","","","C0228/R/2018-06-06/2018-08-03/WS27",5.01375,4.79156839908236,0.946913094769957,2.41462839166339,50.393278161819,"0228"
"901","C0229","R",5.08,1.74,3.5276,4.5338,3.653,2018-06-06,2018-08-03,"WS18","","","","C0229/R/2018-06-06/2018-08-03/WS18",5.02375,4.80112525452804,0.875372689326178,1.52314847942755,31.7248228004682,"0229"
"902","C0230","R",4.96,2.1,3.612,5.3755,NA,2018-06-06,2018-08-03,"WS18","","","","C0230/R/2018-06-06/2018-08-03/WS18",4.90375,4.68644298917978,NA,NA,NA,"0230"
"903","C0231","R",5.02,1.26,3.6576,4.7286,3.7252,2018-06-06,2018-08-03,"WS18","","","","C0231/R/2018-06-06/2018-08-03/WS18",4.96375,4.74378412185391,0.93688141923436,1.18047058823529,24.8845764881467,"0231"
"904","C0232","R",5.1,1.43,3.5304,4.6863,3.6089,2018-06-06,2018-08-03,"WS18","","","","C0232/R/2018-06-06/2018-08-03/WS18",5.04375,4.82023896541942,0.932087550826196,1.33288519768146,27.651848948644,"0232"
"905","C0233","R",4.93,0.61,3.6824,4.3001,3.7315,2018-06-06,2018-08-03,"WS14","","","","C0233/R/2018-06-06/2018-08-03/WS14",4.87375,4.65777242284271,0.920511575198316,0.561512060870973,12.0553777620649,"0233"
"906","C0234","R",5.04,2.31,3.5359,4.7127,3.61,2018-06-06,2018-08-03,"WS14","","","","C0234/R/2018-06-06/2018-08-03/WS14",4.98375,4.76289783274529,0.937032630863358,2.16454537729436,45.4459753978543,"0234"
"907","C0235","R",4.93,2.38,3.538,4.6121,3.6075,2018-06-06,2018-08-03,"WS14","","","","C0235/R/2018-06-06/2018-08-03/WS14",4.87375,4.65777242284271,0.935294665301182,2.22600130341681,47.7911134623072,"0235"
"908","C0236","R",4.91,1.5,3.5536,4.808,3.6233,2018-06-06,2018-08-03,"WS14","","","","C0236/R/2018-06-06/2018-08-03/WS14",4.85375,4.63865871195133,0.944435586734694,1.41665338010204,30.5401511098906,"0236"
"909","C0237","R",5.07,2.91,3.5123,5.0022,3.6031,2018-06-06,2018-08-03,"WS06","","","","C0237/R/2018-06-06/2018-08-03/WS06",5.01375,4.79156839908236,0.939056312504195,2.73265386938721,57.0304677255686,"0237"
"910","C0238","R",4.97,2.68,3.6571,5.9881,3.8279,2018-06-06,2018-08-03,"WS06","","","","C0238/R/2018-06-06/2018-08-03/WS06",4.91375,4.69599984462547,0.926726726726727,2.48362762762763,52.8881539566088,"0238"
"911","C0239","R",5.07,3.15,3.5124,4.4449,3.5839,2018-06-06,2018-08-03,"WS06","","","","C0239/R/2018-06-06/2018-08-03/WS06",5.01375,4.79156839908236,0.923324396782842,2.90847184986595,60.6997877860402,"0239"
"912","C0240","R",4.91,3.15,3.6179,6.0473,NA,2018-06-06,2018-08-03,"WS06","","","","C0240/R/2018-06-06/2018-08-03/WS06",4.85375,4.63865871195133,NA,NA,NA,"0240"
"913","C0241","A",5.04,0.76,3.6523,4.0993,3.7199,2018-06-06,2018-08-03,"WS18","","","","C0241/A/2018-06-06/2018-08-03/WS18",4.6875,4.46495064525374,0.848769574944072,0.645064876957494,14.4473013972327,"0241"
"914","C0242","A",4.92,0.73,3.6605,4.2974,3.8152,2018-06-06,2018-08-03,"WS18","","","","C0242/A/2018-06-06/2018-08-03/WS18",4.5675,4.35064790873524,0.757104726016643,0.552686449992149,12.7035435085994,"0242"
"915","C0243","A",4.98,0.92,3.6291,4.3396,3.7295,2018-06-06,2018-08-03,"WS18","","","","C0243/A/2018-06-06/2018-08-03/WS18",4.6275,4.40779927699449,0.85869106263195,0.789995777621394,17.9226804120732,"0243"
"916","C0244","A",5.04,1.41,3.528,4.5712,3.6662,2018-06-06,2018-08-03,"WS18","","","","C0244/A/2018-06-06/2018-08-03/WS18",4.6875,4.46495064525374,0.867523006134969,1.22320743865031,27.3957661760625,"0244"
"917","C0245","A",5.03,0.76,3.5169,4.0464,3.6054,2018-06-06,2018-08-03,"WS14","","","","C0245/A/2018-06-06/2018-08-03/WS14",4.6775,4.45542541721053,0.8328611898017,0.632974504249292,14.2068252742874,"0245"
"918","C0246","A",4.95,0.31,3.6121,3.9174,NA,2018-06-06,2018-08-03,"WS14","","","","C0246/A/2018-06-06/2018-08-03/WS14",4.5975,4.37922359286486,NA,NA,NA,"0246"
"919","C0247","A",5.01,0.95,3.6483,4.1643,3.7211,2018-06-06,2018-08-03,"WS14","","","","C0247/A/2018-06-06/2018-08-03/WS14",4.6575,4.43637496112411,0.858914728682171,0.815968992248062,18.3926967264577,"0247"
"920","C0248","A",5.02,0.65,3.6768,4.0349,3.7335,2018-06-06,2018-08-03,"WS14","","","","C0248/A/2018-06-06/2018-08-03/WS14",4.6675,4.44590018916732,0.841664339569953,0.54708182072047,12.3053104532905,"0248"
"921","C0249","A",5.08,0.46,3.6349,3.9675,3.6553,2018-06-06,2018-08-03,"WS27","","","","C0249/A/2018-06-06/2018-08-03/WS27",4.7275,4.50305155742657,0.938665063138906,0.431785929043897,9.58874051379186,"0249"
"922","C0250","A",4.98,0.42,3.5337,3.8529,3.5634,2018-06-06,2018-08-03,"WS27","","","","C0250/A/2018-06-06/2018-08-03/WS27",4.6275,4.40779927699449,0.906954887218045,0.380921052631579,8.64197820031666,"0250"
"923","C0251","A",5.1,1.78,3.6216,4.903,3.7509,2018-06-06,2018-08-03,"WS27","","","","C0251/A/2018-06-06/2018-08-03/WS27",4.7475,4.52210201351298,0.899094740127985,1.60038863742781,35.3903700678472,"0251"
"924","C0252","A",4.95,0.2,3.5477,3.6613,3.5689,2018-06-06,2018-08-03,"WS27","","","","C0252/A/2018-06-06/2018-08-03/WS27",4.5975,4.37922359286486,0.813380281690139,0.162676056338028,3.71472369218777,"0252"
"925","C0253","A",4.99,1.03,3.5305,4.1772,3.681,2018-06-06,2018-08-03,"WS06","","","","C0253/A/2018-06-06/2018-08-03/WS06",4.6375,4.4173245050377,0.767280037111489,0.790298438224834,17.8908847951638,"0253"
"926","C0254","A",5.05,0.29,3.5499,3.8158,3.5829,2018-06-06,2018-08-03,"WS06","","","","C0254/A/2018-06-06/2018-08-03/WS06",4.6975,4.47447587329694,0.875893192929673,0.254009025949605,5.67684424147856,"0254"
"927","C0255","A",4.96,0.43,3.6511,3.8845,NA,2018-06-06,2018-08-03,"WS06","","","","C0255/A/2018-06-06/2018-08-03/WS06",4.6075,4.38874882090807,NA,NA,NA,"0255"
"928","C0256","A",4.91,0.75,3.5401,3.9461,3.618,2018-06-06,2018-08-03,"WS06","","","","C0256/A/2018-06-06/2018-08-03/WS06",4.5575,4.34112268069203,0.808128078817734,0.6060960591133,13.961735331946,"0256"
"929","C0257","A",4.99,0.83,3.6247,4.4064,3.814,2018-06-06,2018-08-03,"WS13","","","","C0257/A/2018-06-06/2018-08-03/WS13",4.6375,4.4173245050377,0.757835486759626,0.62900345401049,14.2394667471939,"0257"
"930","C0258","A",5.08,0.82,3.5227,4.0927,3.6117,2018-06-06,2018-08-03,"WS13","","","","C0258/A/2018-06-06/2018-08-03/WS13",4.7275,4.50305155742657,0.843859649122807,0.691964912280702,15.3665776075669,"0258"
"931","C0259","A",5.07,0.42,3.5341,3.7671,3.5664,2018-06-06,2018-08-03,"WS13","","","","C0259/A/2018-06-06/2018-08-03/WS13",4.7175,4.49352632938336,0.861373390557941,0.361776824034335,8.05106719123155,"0259"
"932","C0260","A",4.9,0.83,3.5402,4.2083,3.6315,2018-06-06,2018-08-03,"WS13","","","","C0260/A/2018-06-06/2018-08-03/WS13",4.5475,4.33159745264882,0.863343810806766,0.716575362969615,16.5429814474432,"0260"
"933","C0261","A",4.99,0,3.5515,3.5566,3.552,2018-06-06,2018-08-03,"WS08","","","","C0261/A/2018-06-06/2018-08-03/WS08",4.6375,4.4173245050377,0.901960784313695,0,0,"0261"
"934","C0262","A",5.1,0.07,3.5162,3.5968,3.5261,2018-06-06,2018-08-03,"WS08","","","","C0262/A/2018-06-06/2018-08-03/WS08",4.7475,4.52210201351298,0.877171215880893,0.0614019851116625,1.35781954781605,"0262"
"935","C0263","A",5.02,0.02,3.6559,3.6795,3.6582,2018-06-06,2018-08-03,"WS08","","","","C0263/A/2018-06-06/2018-08-03/WS08",4.6675,4.44590018916732,0.902542372881358,0.0180508474576271,0.406011081886387,"0263"
"936","C0264","A",4.9,0,3.6202,3.6231,3.6206,2018-06-06,2018-08-03,"WS08","","","","C0264/A/2018-06-06/2018-08-03/WS08",4.5475,4.33159745264882,0.862068965517252,0,0,"0264"
"937","C0265","A",4.96,0.13,3.6176,3.755,3.6453,2018-06-06,2018-08-03,"WS01","","","","C0265/A/2018-06-06/2018-08-03/WS01",4.6075,4.38874882090807,0.798398835516737,0.103791848617176,2.36495303906913,"0265"
"938","C0266","A",5.05,0.12,3.5476,3.6458,3.565,2018-06-06,2018-08-03,"WS01","","","","C0266/A/2018-06-06/2018-08-03/WS01",4.6975,4.47447587329694,0.822810590631366,0.0987372708757639,2.2066779142785,"0266"
"939","C0267","A",5.04,0.12,3.6172,3.7346,3.6525,2018-06-06,2018-08-03,"WS01","","","","C0267/A/2018-06-06/2018-08-03/WS01",4.6875,4.46495064525374,0.69931856899489,0.0839182282793868,1.87948837393292,"0267"
"940","C0268","A",4.91,0.1,3.6258,3.7267,3.6369,2018-06-06,2018-08-03,"WS01","","","","C0268/A/2018-06-06/2018-08-03/WS01",4.5575,4.34112268069203,0.889990089197226,0.0889990089197226,2.05013807408767,"0268"
"941","C0269","A",4.97,0.37,3.5214,3.6826,3.5368,2018-06-06,2018-08-03,"WS02","","","","C0269/A/2018-06-06/2018-08-03/WS02",4.6175,4.39827404895128,0.904466501240694,0.334652605459057,7.60872564407057,"0269"
"942","C0270","A",5.04,0.34,3.5368,3.8766,3.6136,2018-06-06,2018-08-03,"WS02","","","","C0270/A/2018-06-06/2018-08-03/WS02",4.6875,4.46495064525374,0.773984696880518,0.263154796939376,5.89378960367929,"0270"
"943","C0271","A",4.98,1.19,3.6463,4.6637,4.0268,2018-06-06,2018-08-03,"WS02","","","","C0271/A/2018-06-06/2018-08-03/WS02",4.6275,4.40779927699449,0.626007470021624,0.744948889325733,16.9006990226126,"0271"
"944","C0272","A",4.91,0.57,3.5382,4.1109,3.7329,2018-06-06,2018-08-03,"WS02","","","","C0272/A/2018-06-06/2018-08-03/WS02",4.5575,4.34112268069203,0.660031430068099,0.376217915138816,8.66637371968585,"0272"
"945","C0273","A",5.05,0.64,3.5503,3.9344,NA,2018-06-06,2018-08-03,"WS32","","","","C0273/A/2018-06-06/2018-08-03/WS32",4.6975,4.47447587329694,NA,NA,NA,"0273"
"946","C0274","A",5.02,0.74,3.6701,4.1888,3.798,2018-06-06,2018-08-03,"WS32","","","","C0274/A/2018-06-06/2018-08-03/WS32",4.6675,4.44590018916732,0.753422016579911,0.557532292269134,12.5403690714333,"0274"
"947","C0275","A",5.03,1.4,3.6369,4.3248,3.7475,2018-06-06,2018-08-03,"WS32","","","","C0275/A/2018-06-06/2018-08-03/WS32",4.6775,4.45542541721053,0.839220816979212,1.1749091437709,26.3703021316983,"0275"
"948","C0276","A",4.94,1.32,3.6723,4.9813,NA,2018-06-06,2018-08-03,"WS32","","","","C0276/A/2018-06-06/2018-08-03/WS32",4.5875,4.36969836482166,NA,NA,NA,"0276"
"949","C0277","A",5.03,0.21,3.6307,3.8409,3.6798,2018-06-06,2018-08-03,"WS07","","","","C0277/A/2018-06-06/2018-08-03/WS07",4.6775,4.45542541721053,0.766412940057088,0.160946717411988,3.61237597627107,"0277"
"950","C0278","A",5.06,0.37,3.5252,3.8664,NA,2018-06-06,2018-08-03,"WS07","","","","C0278/A/2018-06-06/2018-08-03/WS07",4.7075,4.48400110134015,NA,NA,NA,"0278"
"951","C0279","A",4.97,0.06,3.5205,3.5595,3.5271,2018-06-06,2018-08-03,"WS07","","","","C0279/A/2018-06-06/2018-08-03/WS07",4.6175,4.39827404895128,0.830769230769237,0.0498461538461542,1.13331168752523,"0279"
"952","C0280","A",5.05,0.39,3.5473,3.7283,NA,2018-06-06,2018-08-03,"WS07","","","","C0280/A/2018-06-06/2018-08-03/WS07",4.6975,4.47447587329694,NA,NA,NA,"0280"
"953","C0281","A",4.98,0.83,3.6451,4.1261,3.7141,2018-06-06,2018-08-03,"WS31","","","","C0281/A/2018-06-06/2018-08-03/WS31",4.6275,4.40779927699449,0.856548856548856,0.71093555093555,16.1290364251865,"0281"
"954","C0282","A",5.08,1.25,3.5284,4.1655,3.6172,2018-06-06,2018-08-03,"WS31","","","","C0282/A/2018-06-06/2018-08-03/WS31",4.7275,4.50305155742657,0.86061842724847,1.07577303406059,23.8898671343523,"0282"
"955","C0283","A",5,0.89,3.5316,4.0214,3.5903,2018-06-06,2018-08-03,"WS31","","","","C0283/A/2018-06-06/2018-08-03/WS31",4.6475,4.4268497330809,0.880155165373622,0.783338097182524,17.6951589598537,"0283"
"956","C0284","A",4.9,1.03,3.6119,4.5267,3.7151,2018-06-06,2018-08-03,"WS31","","","","C0284/A/2018-06-06/2018-08-03/WS31",4.5475,4.33159745264882,0.887188456493222,0.913804110188019,21.0962380548363,"0284"
"957","C0285","A",4.99,0.06,3.6398,3.7061,3.6476,2018-06-06,2018-08-03,"WS36","","","","C0285/A/2018-06-06/2018-08-03/WS36",4.6375,4.4173245050377,0.88235294117647,0.0529411764705882,1.19848963801985,"0285"
"958","C0286","A",5.05,0.76,3.6117,4.3479,3.8514,2018-06-06,2018-08-03,"WS36","","","","C0286/A/2018-06-06/2018-08-03/WS36",4.6975,4.47447587329694,0.67440912795436,0.512550937245314,11.4549938754648,"0286"
"959","C0287","A",5.01,0,3.5196,3.5364,3.5203,2018-06-06,2018-08-03,"WS36","","","","C0287/A/2018-06-06/2018-08-03/WS36",4.6575,4.43637496112411,0.958333333333324,0,0,"0287"
"960","C0288","A",4.98,0.1,3.5437,3.6335,3.5535,2018-06-06,2018-08-03,"WS36","","","","C0288/A/2018-06-06/2018-08-03/WS36",4.6275,4.40779927699449,0.890868596881958,0.0890868596881958,2.02111879624747,"0288"
"961","C0289","R",5.04,2.63,3.5447,5.6535,3.7051,2018-07-05,2018-08-31,"WS13","","","","C0289/R/2018-07-05/2018-08-31/WS13",4.98375,4.76289783274529,0.923937784522003,2.42995637329287,51.018444204004,"0289"
"962","C0290","R",4.92,2.87,3.5147,5.9269,3.67,2018-07-05,2018-08-31,"WS13","","","","C0290/R/2018-07-05/2018-08-31/WS13",4.86375,4.64821556739702,0.935618937069895,2.6852263493906,57.7689719948663,"0290"
"963","C0291","R",5.01,2.48,3.5218,5.5596,3.7198,2018-07-05,2018-08-31,"WS13","","","","C0291/R/2018-07-05/2018-08-31/WS13",4.95375,4.73422726640822,0.902836392187653,2.23903425262538,47.2946085312059,"0291"
"964","C0292","R",4.93,1.37,3.5197,4.5661,3.6054,2018-07-05,2018-08-31,"WS13","","","","C0292/R/2018-07-05/2018-08-31/WS13",4.87375,4.65777242284271,0.918100152905199,1.25779720948012,27.004265028313,"0292"
"965","C0293","R",5.1,0.13,3.525,3.6398,3.533,2018-07-05,2018-08-31,"WS08","","","","C0293/R/2018-07-05/2018-08-31/WS08",5.04375,4.82023896541942,0.930313588850174,0.120940766550523,2.50902014232399,"0293"
"966","C0294","R",5.08,0.2,3.6208,3.7708,3.6308,2018-07-05,2018-08-31,"WS08","","","","C0294/R/2018-07-05/2018-08-31/WS08",5.02375,4.80112525452804,0.933333333333335,0.186666666666667,3.88797743801034,"0294"
"967","C0295","R",4.99,0.52,3.5197,4.0438,3.5687,2018-07-05,2018-08-31,"WS08","","","","C0295/R/2018-07-05/2018-08-31/WS08",4.93375,4.71511355551684,0.90650639190994,0.471383323793169,9.99728465164183,"0295"
"968","C0296","R",5.07,1.07,3.5185,4.5863,3.5987,2018-07-05,2018-08-31,"WS08","","","","C0296/R/2018-07-05/2018-08-31/WS08",5.01375,4.79156839908236,0.9248923019292,0.989634763064244,20.6536707950109,"0296"
"969","C0297","R",5,0.92,3.5387,4.4532,3.6256,2018-07-05,2018-08-31,"WS18","","","","C0297/R/2018-07-05/2018-08-31/WS18",4.94375,4.72467041096253,0.904975396391471,0.832577364680153,17.6219141709514,"0297"
"970","C0298","R",4.94,1.95,3.5253,5.497,3.6391,2018-07-05,2018-08-31,"WS18","","","","C0298/R/2018-07-05/2018-08-31/WS18",4.88375,4.6673292782884,0.9422833088198,1.83745245219861,39.3683912713448,"0298"
"971","C0299","R",5.01,1.91,3.6211,5.5475,3.7625,2018-07-05,2018-08-31,"WS18","","","","C0299/R/2018-07-05/2018-08-31/WS18",4.95375,4.73422726640822,0.926598837209302,1.76980377906977,37.3831605345066,"0299"
"972","C0300","R",4.91,2.79,3.5433,6.319,3.7822,2018-07-05,2018-08-31,"WS18","","","","C0300/R/2018-07-05/2018-08-31/WS18",4.85375,4.63865871195133,0.913931620852398,2.54986922217819,54.9699682714002,"0300"
"973","C0301","R",5.09,3.2,3.6675,6.7681,3.9238,2018-07-05,2018-08-31,"WS06","","","","C0301/R/2018-07-05/2018-08-31/WS06",5.03375,4.81068210997373,0.917338579629749,2.9354834548152,61.0201087436065,"0301"
"974","C0302","R",4.95,2.5,3.538,3.5157,3.6779,2018-07-05,2018-08-31,"WS06","","","","C0302/R/2018-07-05/2018-08-31/WS06",4.89375,4.67688613373409,7.27354260089688,18.1838565022422,388.802634536753,"0302"
"975","C0303","R",5.01,3.17,3.6086,6.6706,3.8338,2018-07-05,2018-08-31,"WS06","","","","C0303/R/2018-07-05/2018-08-31/WS06",4.95375,4.73422726640822,0.926453298497714,2.93685695623775,62.0345579325324,"0303"
"976","C0304","R",4.99,2.73,3.5329,6.1437,3.7086,2018-07-05,2018-08-31,"WS06","","","","C0304/R/2018-07-05/2018-08-31/WS06",4.93375,4.71511355551684,0.932702619886625,2.54627815229049,54.0024778260378,"0304"
"977","C0305","R",4.93,2.61,3.5232,6.128,3.6719,2018-07-05,2018-08-31,"WS27","","","","C0305/R/2018-07-05/2018-08-31/WS27",4.87375,4.65777242284271,0.942913083538084,2.4610031480344,52.8364832932823,"0305"
"978","C0306","R",5.04,3.02,3.6105,6.5831,3.754,2018-07-05,2018-08-31,"WS27","","","","C0306/R/2018-07-05/2018-08-31/WS27",4.98375,4.76289783274529,0.951725761959228,2.87421180111687,60.3458630029064,"0306"
"979","C0307","R",4.98,3.19,3.5381,6.1416,3.6601,2018-07-05,2018-08-31,"WS27","","","","C0307/R/2018-07-05/2018-08-31/WS27",4.92375,4.70555670007115,0.953140003840983,3.04051661225274,64.6154494792669,"0307"
"980","C0308","R",4.9,2.78,3.5217,5.7909,3.6314,2018-07-05,2018-08-31,"WS27","","","","C0308/R/2018-07-05/2018-08-31/WS27",4.84375,4.62910185650564,0.951656971619954,2.64560638110347,57.1516130582738,"0308"
"981","C0309","R",4.93,2.17,3.5365,5.1494,3.6461,2018-07-05,2018-08-31,"WS01","","","","C0309/R/2018-07-05/2018-08-31/WS01",4.87375,4.65777242284271,0.932047864095728,2.02254386508773,43.4229859571658,"0309"
"982","C0310","R",5.01,2.94,3.6463,6.1696,3.7896,2018-07-05,2018-08-31,"WS01","","","","C0310/R/2018-07-05/2018-08-31/WS01",4.95375,4.73422726640822,0.943209289422582,2.77303531090239,58.5741907782607,"0310"
"983","C0311","R",4.99,2.32,3.6558,5.2354,3.7578,2018-07-05,2018-08-31,"WS01","","","","C0311/R/2018-07-05/2018-08-31/WS01",4.93375,4.71511355551684,0.935426690301342,2.17018992149911,46.0262493351813,"0311"
"984","C0312","R",4.95,2,3.6379,5.3927,3.7668,2018-07-05,2018-08-31,"WS01","","","","C0312/R/2018-07-05/2018-08-31/WS01",4.89375,4.67688613373409,0.926544335536813,1.85308867107363,39.6222746948534,"0312"
"985","C0313","R",5.08,2.61,3.651,6.2392,3.8105,2018-07-05,2018-08-31,"WS14","","","","C0313/R/2018-07-05/2018-08-31/WS14",5.02375,4.80112525452804,0.938374159647631,2.44915655668032,51.0121362564009,"0313"
"986","C0314","R",5.01,0.72,3.5543,4.2676,3.6003,2018-07-05,2018-08-31,"WS14","","","","C0314/R/2018-07-05/2018-08-31/WS14",4.95375,4.73422726640822,0.935511005187158,0.673567923734754,14.2276212321716,"0314"
"987","C0315","R",5.01,1.91,3.634,5.5622,3.77,2018-07-05,2018-08-31,"WS14","","","","C0315/R/2018-07-05/2018-08-31/WS14",4.95375,4.73422726640822,0.929467897521004,1.77528368426512,37.4989113188898,"0315"
"988","C0316","R",5.07,3.21,3.5536,6.7314,3.7774,2018-07-05,2018-08-31,"WS14","","","","C0316/R/2018-07-05/2018-08-31/WS14",5.01375,4.79156839908236,0.929573919063503,2.98393228019384,62.2746464553298,"0316"
"989","C0317","R",5.04,3.13,3.5532,6.3257,3.695,2018-07-05,2018-08-31,"WS02","","","","C0317/R/2018-07-05/2018-08-31/WS02",4.98375,4.76289783274529,0.948854824165915,2.96991559963931,62.355223729993,"0317"
