bag_ID,rhodo_acer,DM_start_g,DM_end_g,tin_g,tin_DM_g,tin_ash_g,date_dep,date_coll,stream,QC,hole,notes
F0111,R,1.42,1.3543,3.6341,4.9884,3.9824,5/9/18,7/5/18,WS01,,,
F0112,R,1.41,1.1326,3.5248,4.6574,3.6124,5/9/18,7/5/18,WS01,,,
F0113,R,1.49,1.2089,3.6468,4.8557,3.7296,5/9/18,7/5/18,WS27,,,
F0114,R,1.48,1.1217,3.6288,4.7505,3.7059,5/9/18,7/5/18,WS27,,,
F0115,R,1.57,1.2027,3.5442,4.7469,3.6081,5/9/18,7/5/18,WS27,,,
F0116,R,1.55,1.1944,3.5287,4.7231,3.5923,5/9/18,7/5/18,WS27,,,
F0117,R,1.6,1.2965,3.6523,4.9488,3.7858,5/9/18,7/5/18,WS18,,,
F0118,R,1.59,1.223,3.6284,4.8514,3.7124,5/9/18,7/5/18,WS18,,,
F0119,R,1.49,1.1048,3.6442,4.749,3.7469,5/9/18,7/5/18,WS18,,,
F0120,R,1.52,1.1475,3.5533,4.7008,3.6252,5/9/18,7/5/18,WS18,,,
F0121,R,1.6,1.3129,3.6655,4.9784,NA,5/9/18,6/6/18,WS07,QC,,"COLL IN JUNE, acc threw away ash"
F0122,R,1.56,1.4362,3.6372,5.0734,NA,5/9/18,6/6/18,WS07,QC,,"COLL IN JUNE, acc threw away ash"
F0123,R,1.41,1.1743,3.6345,4.8088,NA,5/9/18,6/6/18,WS07,QC,,"COLL IN JUNE, acc threw away ash"
F0124,R,1.52,1.3309,3.5307,4.8616,NA,5/9/18,6/6/18,WS07,QC,,"COLL IN JUNE, acc threw away ash"
F0125,R,1.53,1.2638,3.5532,4.817,3.6873,5/9/18,7/5/18,WS02,,,
F0126,R,1.48,1.3428,3.6172,4.96,3.74,5/9/18,7/5/18,WS02,,,
F0127,R,1.48,1.2485,3.6245,4.873,3.7102,5/9/18,7/5/18,WS02,,,
F0128,R,1.4,1.1454,3.5491,4.6945,3.6333,5/9/18,7/5/18,WS02,,,
F0129,R,1.59,0.9834,3.6042,4.5876,3.6841,5/9/18,7/5/18,WS08,,hole,hole in bag
F0130,R,1.51,1.0117,3.6665,4.6782,3.7341,5/9/18,7/5/18,WS08,,hole,hole in bag
F0131,R,1.49,1.0826,3.6455,4.7281,3.7082,5/9/18,7/5/18,WS08,,hole,hole in bag
F0132,R,1.51,1.0475,3.5271,4.5746,3.6073,5/9/18,7/5/18,WS08,,hole,hole in bag
F0133,R,1.53,1.0819,3.6447,4.7266,3.7094,5/9/18,7/5/18,WS36,,,
F0134,R,1.5,1.114,3.6523,4.7663,3.7147,5/9/18,7/5/18,WS36,,,
F0135,R,1.43,1.1008,3.676,4.7768,3.7488,5/9/18,7/5/18,WS36,,,
F0136,R,1.47,1.1601,3.6176,4.7777,3.6951,5/9/18,7/5/18,WS36,,,
F0137,R,1.53,1.2365,3.6186,4.8551,3.707,5/9/18,7/5/18,WS14,,,
F0138,R,1.56,1.2122,3.6584,4.8706,3.7434,5/9/18,7/5/18,WS14,,,
F0139,R,1.41,1.0476,3.6217,4.6693,3.7164,5/9/18,7/5/18,WS14,,,
F0140,R,1.41,1.1529,3.5372,4.6901,3.605,5/9/18,7/5/18,WS14,,,
F0141,R,1.51,1.2776,3.5269,4.8045,3.6061,5/9/18,7/5/18,WS32,,,
F0142,R,1.46,1.262,3.632,4.894,3.7047,5/9/18,7/5/18,WS32,,,
F0143,R,1.55,1.3763,3.5331,4.9094,3.6017,5/9/18,7/5/18,WS32,,,
F0144,R,1.41,1.206,3.6345,4.8405,3.7033,5/9/18,7/5/18,WS32,,,
F0145,A,1.49,0.7382,3.5569,4.2951,3.6633,5/9/18,7/5/18,WS36,,hole,hole in bag
F0146,A,1.43,0.721,3.6863,4.4073,3.7995,5/9/18,7/5/18,WS36,,,
F0147,A,1.52,0.6684,3.6548,4.3232,3.7369,5/9/18,7/5/18,WS36,,,
F0148,A,1.47,0.6383,3.6219,4.2602,3.6884,5/9/18,7/5/18,WS36,,,
F0149,A,1.53,0.7996,3.6392,4.4388,3.7762,5/9/18,7/5/18,WS07,,,
F0150,A,1.52,0.6914,3.6058,4.2972,3.6967,5/9/18,7/5/18,WS07,,,
F0151,A,1.49,0.753,3.6114,4.3644,3.7675,5/9/18,7/5/18,WS07,,,
F0152,A,1.45,0.843,3.5427,4.3857,3.7342,5/9/18,7/5/18,WS07,,,
F0153,A,1.46,0.7214,3.6552,4.3766,3.7589,5/9/18,7/5/18,WS31,,,
F0154,A,1.46,0.8147,3.5358,4.3505,3.646,5/9/18,7/5/18,WS31,,,
F0155,A,1.55,0.8575,3.5311,4.3886,3.6278,5/9/18,7/5/18,WS31,,,
F0156,A,1.51,0.8173,3.6313,4.4486,3.727,5/9/18,7/5/18,WS31,,,
F0157,A,1.42,0.7037,3.5274,4.2311,3.607,5/9/18,7/5/18,WS32,,,
F0158,A,1.46,0.743,3.6557,4.3987,3.7396,5/9/18,7/5/18,WS32,,,
F0159,A,1.45,0.7365,3.535,4.2715,3.6201,5/9/18,7/5/18,WS32,,,
F0160,A,1.5,0.857,3.6322,4.4892,3.7124,5/9/18,7/5/18,WS32,,,
F0161,A,1.57,0.608,3.6251,4.2331,3.774,5/9/18,7/5/18,WS01,,,
F0162,A,1.56,0.7426,3.618,4.3606,3.7234,5/9/18,7/5/18,WS01,,,
F0163,A,1.54,0.7603,3.6024,4.3627,3.7665,5/9/18,7/5/18,WS01,,,
F0164,A,1.43,0.5874,3.661,4.2484,3.7594,5/9/18,7/5/18,WS01,,,
F0165,A,1.53,0.649,3.5753,4.2243,3.6546,5/9/18,7/5/18,WS08,,,
F0166,A,1.47,0.5683,3.5263,4.0946,3.625,5/9/18,7/5/18,WS08,,,
F0167,A,1.52,0.5479,3.5175,4.0654,3.63,5/9/18,7/5/18,WS08,,,
F0168,A,1.51,0.5277,3.5185,4.0462,3.6904,5/9/18,7/5/18,WS08,,hole,hole in bag
F0169,A,1.44,0.7067,3.5372,4.2439,3.633,5/9/18,7/5/18,WS02,,,
F0170,A,1.54,0.7798,3.5396,4.3194,3.6573,5/9/18,7/5/18,WS02,,,
F0171,A,1.5,0.7528,3.6478,4.4006,3.7506,5/9/18,7/5/18,WS02,,,
F0172,A,1.51,0.7913,3.5552,4.3465,3.7176,5/9/18,7/5/18,WS02,,,
F0173,A,1.53,0.7511,3.663,4.4141,3.7895,5/9/18,7/5/18,WS13,,,
F0174,A,1.49,0.7301,3.5294,4.2595,3.6785,5/9/18,7/5/18,WS13,,,
F0175,A,1.49,0.7904,3.6433,4.4337,3.7715,5/9/18,7/5/18,WS13,,,
F0176,A,1.44,0.788,3.6723,4.4603,3.8025,5/9/18,7/5/18,WS13,,,
F0177,A,1.48,0.5887,3.6648,4.2535,3.7427,5/9/18,7/5/18,WS27,,,
F0178,A,1.52,0.8198,3.6103,4.4301,3.686,5/9/18,7/5/18,WS27,,,
F0179,A,1.46,0.7677,3.6643,4.432,3.7517,5/9/18,7/5/18,WS27,,,
F0180,A,1.49,0.7157,3.6816,4.3973,3.7433,5/9/18,7/5/18,WS27,,,
F0181,A,1.51,0.7929,3.5382,4.3311,3.6546,5/9/18,7/5/18,WS18,,,
F0182,A,1.54,0.7847,3.5544,4.3391,3.6592,5/9/18,7/5/18,WS18,,,
F0183,A,1.51,0.7367,3.5507,4.2874,3.6488,5/9/18,7/5/18,WS18,,,
F0184,A,1.52,0.7709,3.6182,4.3891,3.7467,5/9/18,7/5/18,WS18,,,
F0185,A,1.42,0.6328,3.5205,4.1533,3.6282,5/9/18,7/5/18,WS14,,,
F0186,A,1.53,0.6112,3.6142,4.2254,3.7164,5/9/18,7/5/18,WS14,,,
F0187,A,1.5,0.6798,3.5302,4.21,3.6199,5/9/18,7/5/18,WS14,,,
F0188,A,1.47,0.5768,3.5452,4.122,3.6587,5/9/18,7/5/18,WS14,,,
F0189,A,1.57,0.7057,3.6369,4.3426,3.7491,5/9/18,7/5/18,WS06,,,
F0190,A,1.52,0.9556,3.6252,4.5808,3.9102,5/9/18,7/5/18,WS06,,,
F0191,A,1.42,0.958,3.5288,4.4868,3.8597,5/9/18,7/5/18,WS06,,,
F0192,A,1.59,0.7966,3.6637,4.4603,3.7942,5/9/18,7/5/18,WS06,,,
F0193,R,1.41,0.8676,3.61,4.4776,3.6704,6/6/18,8/3/18,WS07,,,
F0194,R,1.5,0.9772,3.6413,4.6185,3.7037,6/6/18,8/3/18,WS07,,,
F0195,R,1.41,0.9291,3.5652,4.4943,3.6236,6/6/18,8/3/18,WS07,,,
F0196,R,1.56,1.1129,3.6514,4.7643,3.7184,6/6/18,8/3/18,WS07,,,
F0197,R,1.59,1.2067,3.5322,4.7389,3.5814,6/6/18,8/3/18,WS31,,,
F0198,R,1.61,1.2808,3.6229,4.9037,3.7227,6/6/18,8/3/18,WS31,,,
F0199,R,1.47,1.1182,3.5059,4.6241,3.5612,6/6/18,8/3/18,WS31,,,
F0200,R,1.53,1.167,3.6197,4.7867,3.6798,6/6/18,8/3/18,WS31,,,
F0201,R,1.48,0.9917,3.5631,4.5548,3.6147,6/6/18,8/3/18,WS36,,,
F0202,R,1.59,1.1433,3.6438,4.7871,3.7004,6/6/18,8/3/18,WS36,,,
F0203,R,1.52,1.0772,3.6136,4.6908,3.6629,6/6/18,8/3/18,WS36,,,
F0204,R,1.59,1.0831,3.5658,4.6489,3.6099,6/6/18,8/3/18,WS36,,,
F0205,R,1.57,1.1852,3.5365,4.7217,3.5921,6/6/18,8/3/18,WS32,,,
F0206,R,1.59,1.1851,3.5164,4.7015,3.5685,6/6/18,8/3/18,WS32,,,
F0207,R,1.46,1.0817,3.6191,4.7008,3.6726,6/6/18,8/3/18,WS32,,,
F0208,R,1.53,1.1248,3.5402,4.665,3.6082,6/6/18,8/3/18,WS32,,,
F0209,R,1.47,0.9465,3.5535,4.5,3.6135,6/6/18,8/3/18,WS02,,,
F0210,R,1.46,1.0713,3.635,4.7063,3.6992,6/6/18,8/3/18,WS02,,,
F0211,R,1.45,1.0472,3.5125,4.5597,3.5766,6/6/18,8/3/18,WS02,,,
F0212,R,1.51,1.1668,3.6146,4.7814,3.6761,6/6/18,8/3/18,WS02,,,
F0213,R,1.51,1.0964,3.6381,4.7345,3.7404,6/6/18,8/3/18,WS01,,,
F0214,R,1.47,0.9946,3.6512,4.6458,3.744,6/6/18,8/3/18,WS01,,,
F0215,R,1.61,1.1825,3.6581,4.8406,3.7309,6/6/18,8/3/18,WS01,,,
F0216,R,1.54,0.9607,3.6637,4.6244,3.7198,6/6/18,8/3/18,WS01,,,
F0217,R,1.57,0.7456,3.5462,4.2918,3.583,6/6/18,8/3/18,WS08,,,
F0218,R,1.5,0.7191,3.5364,4.2555,3.5953,6/6/18,8/3/18,WS08,,,
F0219,R,1.53,0.3461,3.5618,3.9079,3.5756,6/6/18,8/3/18,WS08,,,
F0220,R,1.55,0.2647,3.6506,3.9153,3.6603,6/6/18,8/3/18,WS08,,,
F0221,R,1.49,1.1496,3.5511,4.7007,3.629,6/6/18,8/3/18,WS13,,,
F0222,R,1.43,0.9563,3.5395,4.4958,3.584,6/6/18,8/3/18,WS13,,,
F0223,R,1.6,1.1312,3.5466,4.6778,3.6234,6/6/18,8/3/18,WS13,,,
F0224,R,1.45,1.0403,3.5314,4.5717,3.6014,6/6/18,8/3/18,WS13,,,
F0225,R,1.54,1.0817,3.5603,4.642,3.6252,6/6/18,8/3/18,WS27,,,
F0226,R,1.52,1.1208,3.6509,4.7717,3.6984,6/6/18,8/3/18,WS27,,,
F0227,R,1.47,0.9696,3.5555,4.5251,3.5995,6/6/18,8/3/18,WS27,,,
F0228,R,1.45,1.0628,3.6553,4.7181,3.7325,6/6/18,8/3/18,WS27,,,
F0229,R,1.43,1.0822,3.6588,4.741,3.7444,6/6/18,8/3/18,WS18,,,
F0230,R,1.46,0.976,3.5296,4.5056,3.5784,6/6/18,8/3/18,WS18,,,
F0231,R,1.47,1.0367,3.5298,4.5665,3.5865,6/6/18,8/3/18,WS18,,,
F0232,R,1.49,1.0587,3.5196,4.5783,3.5665,6/6/18,8/3/18,WS18,,,
F0233,R,1.53,1.0065,3.5345,4.541,3.6183,6/6/18,8/3/18,WS14,,,
F0234,R,1.52,1.1525,3.5553,4.7078,3.6144,6/6/18,8/3/18,WS14,,,
F0235,R,1.54,1.0682,3.5564,4.6246,3.6072,6/6/18,8/3/18,WS14,,,
F0236,R,1.6,1.1037,3.5212,4.6249,3.5825,6/6/18,8/3/18,WS14,,,
F0237,R,1.53,1.0565,3.5221,4.5786,3.5772,6/6/18,8/3/18,WS06,,,
F0238,R,1.55,1.0982,3.5322,4.6304,3.6132,6/6/18,8/3/18,WS06,,,
F0239,R,1.6,1.1692,3.6325,4.8017,3.6985,6/6/18,8/3/18,WS06,,,
F0240,R,1.41,1.0277,3.639,4.6667,3.7057,6/6/18,8/3/18,WS06,,,
F0241,A,1.53,0.6363,3.5451,4.1814,3.6284,6/6/18,8/3/18,WS18,,,
F0242,A,1.47,0.6744,3.5191,4.1935,3.6351,6/6/18,8/3/18,WS18,,,
F0243,A,1.56,0.7814,3.5371,4.3185,3.6542,6/6/18,8/3/18,WS18,,,
F0244,A,1.57,0.7613,3.5479,4.3092,3.6919,6/6/18,8/3/18,WS18,,,
F0245,A,1.58,0.6242,3.6192,4.2434,3.7474,6/6/18,8/3/18,WS14,,,
F0246,A,1.4,0.5994,3.6323,4.2317,3.769,6/6/18,8/3/18,WS14,,,
F0247,A,1.59,0.6659,3.6066,4.2725,3.685,6/6/18,8/3/18,WS14,,,
F0248,A,1.44,0.5695,3.5127,4.0822,3.5813,6/6/18,8/3/18,WS14,,,
F0249,A,1.52,0.6161,3.517,4.1331,3.5795,6/6/18,8/3/18,WS27,,,
F0250,A,1.5,0.6798,3.5467,4.2265,3.5979,6/6/18,8/3/18,WS27,,,
F0251,A,1.6,0.843,3.5257,4.3687,3.6924,6/6/18,8/3/18,WS27,,,
F0252,A,1.47,0.6551,3.5315,4.1866,3.5992,6/6/18,8/3/18,WS27,,,
F0253,A,1.45,0.7027,3.5096,4.2123,3.6155,6/6/18,8/3/18,WS06,,,
F0254,A,1.52,0.6978,3.5314,4.2292,3.6261,6/6/18,8/3/18,WS06,,,
F0255,A,1.45,0.5716,3.6655,4.2371,3.7664,6/6/18,8/3/18,WS06,,,
F0256,A,1.54,0.5042,3.6438,4.148,3.7155,6/6/18,8/3/18,WS06,,hole,hole in bag but leaves still there
F0257,A,1.54,0.7504,3.6403,4.3907,3.7233,6/6/18,8/3/18,WS13,,,
F0258,A,1.49,0.7529,3.6123,4.3652,3.6856,6/6/18,8/3/18,WS13,,,
F0259,A,1.59,0.6048,3.681,4.2858,3.7747,6/6/18,8/3/18,WS13,,,
F0260,A,1.45,0.6654,3.6652,4.3306,3.7455,6/6/18,8/3/18,WS13,,,
F0261,A,1.5,0.3848,3.5435,3.9283,3.5833,6/6/18,8/3/18,WS08,,,
F0262,A,1.48,0.3593,3.6483,4.0076,3.6773,6/6/18,8/3/18,WS08,,,
F0263,A,1.57,0.4955,3.5564,4.0519,3.6043,6/6/18,8/3/18,WS08,,,
F0264,A,1.48,0.1576,3.6254,3.783,3.6562,6/6/18,8/3/18,WS08,,,
F0265,A,1.58,0.6833,3.5171,4.2004,3.6355,6/6/18,8/3/18,WS01,,,
F0266,A,1.41,0.4458,3.617,4.0628,3.6955,6/6/18,8/3/18,WS01,,,
F0267,A,1.48,0.6001,3.5172,4.1173,3.6317,6/6/18,8/3/18,WS01,,,
F0268,A,1.41,0.528,3.687,4.215,3.7883,6/6/18,8/3/18,WS01,,,
F0269,A,1.57,0.6916,3.5335,4.2251,3.6308,6/6/18,8/3/18,WS02,,,
F0270,A,1.52,0.4719,3.5579,4.0298,3.6369,6/6/18,8/3/18,WS02,,,
F0271,A,1.45,0.6649,3.5282,4.1931,3.6527,6/6/18,8/3/18,WS02,,,
F0272,A,1.49,0.689,3.5396,4.2286,3.6168,6/6/18,8/3/18,WS02,,,
F0273,A,1.44,0.6958,3.5164,4.2122,3.598,6/6/18,8/3/18,WS32,,,
F0274,A,1.54,0.7879,3.5338,4.3217,3.6006,6/6/18,8/3/18,WS32,,,
F0275,A,1.43,0.6872,3.5035,4.1907,3.5759,6/6/18,8/3/18,WS32,,,
F0276,A,1.44,0.6901,3.6643,4.3544,3.7331,6/6/18,8/3/18,WS32,,,
F0277,A,1.4,0.4297,3.6519,4.0816,3.724,6/6/18,8/3/18,WS07,,,
F0278,A,1.54,0.6169,3.6224,4.2393,3.6944,6/6/18,8/3/18,WS07,,,
F0279,A,1.6,0.7668,3.5443,4.3111,3.6404,6/6/18,8/3/18,WS07,,,
F0280,A,1.55,0.7159,3.5195,4.2354,3.6312,6/6/18,8/3/18,WS07,,,
F0281,A,1.4,0.6818,3.5369,4.2187,3.5908,6/6/18,8/3/18,WS31,,,
F0282,A,1.57,0.7923,3.5566,4.3489,3.6566,6/6/18,8/3/18,WS31,,,
F0283,A,1.51,0.7504,3.6973,4.4477,3.7579,6/6/18,8/3/18,WS31,,,
F0284,A,1.49,0.7292,3.6544,4.3836,3.7135,6/6/18,8/3/18,WS31,,,
F0285,A,1.56,0.679,3.5419,4.2209,3.6174,6/6/18,8/3/18,WS36,,,
F0286,A,1.59,0.4719,3.5203,3.9922,3.5596,6/6/18,8/3/18,WS36,,,
F0287,A,1.57,0.6252,3.5282,4.1534,3.5975,6/6/18,8/3/18,WS36,,,
F0288,A,1.6,0.5544,3.5566,4.111,3.6284,6/6/18,8/3/18,WS36,,,
F0289,R,1.54,1.0896,3.6158,4.7054,3.7272,7/5/18,8/31/18,WS13,,,
F0290,R,1.51,1.1384,3.5329,4.6713,3.6145,7/5/18,8/31/18,WS13,,,
F0291,R,1.54,1.1053,3.6475,4.7528,3.7259,7/5/18,8/31/18,WS13,,,
F0292,R,1.43,1.0804,3.5451,4.6255,3.5986,7/5/18,8/31/18,WS13,,,
F0293,R,1.48,0.7139,3.517,4.2309,3.5606,7/5/18,8/31/18,WS08,,,
F0294,R,1.49,0.6689,3.5163,4.1852,3.5558,7/5/18,8/31/18,WS08,,hole,hole
F0295,R,1.51,0.8354,3.5191,4.3545,3.6043,7/5/18,8/31/18,WS08,,,
F0296,R,1.45,0.6953,3.6456,4.3409,3.7047,7/5/18,8/31/18,WS08,,hole,hole
F0297,R,1.51,0.9857,3.5435,4.5292,3.6027,7/5/18,8/31/18,WS18,,,
F0298,R,1.43,1.012,3.5318,4.5438,3.5819,7/5/18,8/31/18,WS18,,,
F0299,R,1.5,1.0074,3.6628,4.6702,3.7243,7/5/18,8/31/18,WS18,,,
F0300,R,1.42,0.9986,3.5431,4.5417,3.597,7/5/18,8/31/18,WS18,,,
F0301,R,1.57,1.1462,3.606,4.7522,3.6778,7/5/18,8/31/18,WS06,,,
F0302,R,1.55,1.1254,3.6725,4.7979,3.7488,7/5/18,8/31/18,WS06,,,
F0303,R,1.56,1.1169,3.675,4.7919,3.7566,7/5/18,8/31/18,WS06,,,
F0304,R,1.6,1.1478,3.5369,4.6847,3.6131,7/5/18,8/31/18,WS06,,,
F0305,R,1.46,1.0178,3.6594,4.6772,3.7061,7/5/18,8/31/18,WS27,,,
F0306,R,1.5,1.0553,3.6306,4.6859,3.6773,7/5/18,8/31/18,WS27,,,
F0307,R,1.45,1.0693,3.5323,4.6016,3.5889,7/5/18,8/31/18,WS27,,,
F0308,R,1.45,1.067,3.5196,4.5866,3.5777,7/5/18,8/31/18,WS27,,,
F0309,R,1.53,1.0955,3.5519,4.6474,3.6224,7/5/18,8/31/18,WS01,,,
F0310,R,1.52,1.1487,3.6323,4.781,3.7124,7/5/18,8/31/18,WS01,,,
F0311,R,1.51,1.0715,3.6491,4.7206,3.72,7/5/18,8/31/18,WS01,,,
F0312,R,1.59,1.0897,3.6428,4.7325,3.738,7/5/18,8/31/18,WS01,,,
F0313,R,1.55,0.9577,3.5198,4.4775,3.5732,7/5/18,8/31/18,WS14,,,
F0314,R,1.6,1.146,3.5522,4.6982,3.6148,7/5/18,8/31/18,WS14,,,
F0315,R,1.55,1.0723,3.6388,4.7111,3.688,7/5/18,8/31/18,WS14,,,
F0316,R,1.53,1.0202,3.5229,4.5431,3.5865,7/5/18,8/31/18,WS14,,,
F0317,R,1.41,1.0669,3.68,4.7469,3.7501,7/5/18,8/31/18,WS02,,,
F0318,R,1.46,1.0627,3.5481,4.6108,3.6047,7/5/18,8/31/18,WS02,,,
F0319,R,1.44,1.1539,3.6635,4.8174,3.7325,7/5/18,8/31/18,WS02,,,
F0320,R,1.41,0.9881,3.6743,4.6624,3.7234,7/5/18,8/31/18,WS02,,,
F0321,R,1.49,1.1697,3.5266,4.6963,3.6216,7/5/18,8/31/18,WS31,,,
F0322,R,1.53,1.1764,3.6314,4.8078,3.6918,7/5/18,8/31/18,WS31,,,
F0323,R,1.43,1.0385,3.534,4.5725,3.5789,7/5/18,8/31/18,WS31,,,
F0324,R,1.41,1.1203,3.5348,4.6551,3.5882,7/5/18,8/31/18,WS31,,,
F0325,R,1.55,1.2415,3.5567,4.7982,3.6216,7/5/18,8/31/18,WS32,,,
F0326,R,1.59,1.1916,3.6225,4.8141,3.6971,7/5/18,8/31/18,WS32,,,
F0327,R,1.51,1.2028,3.5341,4.7369,3.6279,7/5/18,8/31/18,WS32,,,
F0328,R,1.56,1.2621,3.5439,4.806,3.6346,7/5/18,8/31/18,WS32,,,
F0329,R,1.49,0.7573,3.6953,4.4526,3.743,7/5/18,8/31/18,WS07,,,
F0330,R,1.59,1.0379,3.5304,4.5683,3.5978,7/5/18,8/31/18,WS07,,,
F0331,R,1.59,1.0706,3.5562,4.6268,3.6388,7/5/18,8/31/18,WS07,,,
F0332,R,1.54,0.8358,3.635,4.4708,3.7019,7/5/18,8/31/18,WS07,,,
F0333,R,1.46,0.8703,3.6643,4.5346,3.7141,7/5/18,8/31/18,WS36,,,
F0334,R,1.52,1.1196,3.5576,4.6772,3.6185,7/5/18,8/31/18,WS36,,,
F0335,R,1.54,1.0419,3.6426,4.6845,3.7176,7/5/18,8/31/18,WS36,,,
F0336,R,1.41,0.961,3.5422,4.5032,3.5876,7/5/18,8/31/18,WS36,,,
F0337,A,1.51,0.6607,3.5324,4.1931,3.6117,7/5/18,8/31/18,WS36,,,
F0338,A,1.54,0.6042,3.5287,4.1329,3.6256,7/5/18,8/31/18,WS36,,,
F0339,A,1.6,0.6812,3.5154,4.1966,3.6105,7/5/18,8/31/18,WS36,,,
F0340,A,1.42,0.4588,3.5283,3.9871,3.5743,7/5/18,8/31/18,WS36,,,
F0341,A,1.43,0.4994,3.5024,4.0018,3.6561,7/5/18,8/31/18,WS01,,,
F0342,A,1.55,0.4377,3.6457,4.0834,3.7525,7/5/18,8/31/18,WS01,,,
F0343,A,1.56,0.7967,3.5997,4.3964,3.769,7/5/18,8/31/18,WS01,,,
F0344,A,1.52,0.5379,3.5285,4.0664,3.6282,7/5/18,8/31/18,WS01,,,
F0345,A,1.59,0.575,3.5222,4.0972,3.6315,7/5/18,8/31/18,WS07,,,
F0346,A,1.56,0.5823,3.5576,4.1399,3.6188,7/5/18,8/31/18,WS07,,,
F0347,A,1.57,0.4025,3.6658,4.0683,3.7288,7/5/18,8/31/18,WS07,,hole,hole!
F0348,A,1.47,0.6013,3.5328,4.1341,3.632,7/5/18,8/31/18,WS07,,,
F0349,A,1.42,0.6494,3.5484,4.1978,3.622,7/5/18,8/31/18,WS18,,,
F0350,A,1.48,0.62,3.5309,4.1509,3.6535,7/5/18,8/31/18,WS18,,,
F0351,A,1.55,0.7645,3.6868,4.4513,3.838,7/5/18,8/31/18,WS18,,,
F0352,A,1.47,0.7546,3.6274,4.382,3.7827,7/5/18,8/31/18,WS18,,,
F0353,A,1.45,0.7,3.6521,4.3521,3.7718,7/5/18,8/31/18,WS14,,,
F0354,A,1.49,0.5294,3.5577,4.0871,3.6275,7/5/18,8/31/18,WS14,,,
F0355,A,1.53,0.5187,3.6547,4.1734,3.7639,7/5/18,8/31/18,WS14,,,
F0356,A,1.55,0.5293,3.6589,4.1882,3.8173,7/5/18,8/31/18,WS14,,,
F0357,A,1.54,0.7589,3.646,4.4049,3.7536,7/5/18,8/31/18,WS13,,,
F0358,A,1.44,0.5867,3.6746,4.2613,3.7778,7/5/18,8/31/18,WS13,,,
F0359,A,1.49,0.7527,3.6597,4.4124,3.7489,7/5/18,8/31/18,WS13,,,
F0360,A,1.55,0.712,3.6193,4.3313,3.7117,7/5/18,8/31/18,WS13,,,
F0361,A,1.56,0.6898,3.5179,4.2077,3.6457,7/5/18,8/31/18,WS02,,,
F0362,A,1.43,0.5718,3.5193,4.0911,3.592,7/5/18,8/31/18,WS02,,,
F0363,A,1.49,0.6673,3.5196,4.1869,3.6138,7/5/18,8/31/18,WS02,,,
F0364,A,1.45,0.6483,3.5507,4.199,3.7033,7/5/18,8/31/18,WS02,,,
F0365,A,1.53,0.8576,3.6156,4.4732,3.8106,7/5/18,8/31/18,WS32,,,
F0366,A,1.54,0.8687,3.548,4.4167,3.7309,7/5/18,8/31/18,WS32,,,
F0367,A,1.51,0.8067,3.6616,4.4683,3.7546,7/5/18,8/31/18,WS32,,,
F0368,A,1.45,0.6599,3.5224,4.1823,3.6029,7/5/18,8/31/18,WS32,,,
F0369,A,1.44,0.6008,3.6148,4.2156,3.6821,7/5/18,8/31/18,WS27,,hole,small hole
F0370,A,1.54,0.6793,3.5566,4.2359,3.6464,7/5/18,8/31/18,WS27,,,
F0371,A,1.52,0.6705,3.6479,4.3184,3.705,7/5/18,8/31/18,WS27,,,
F0372,A,1.55,0.6492,3.5454,4.1946,3.6236,7/5/18,8/31/18,WS27,,,
F0373,A,1.47,0.603,3.6349,4.2379,3.7477,7/5/18,8/31/18,WS06,,,
F0374,A,1.45,0.6545,3.5258,4.1803,3.6249,7/5/18,8/31/18,WS06,,,
F0375,A,1.52,0.8642,3.5571,4.4213,3.8126,7/5/18,8/31/18,WS06,,,
F0376,A,1.4,0.6511,3.5274,4.1785,3.6014,7/5/18,8/31/18,WS06,,,
F0377,A,1.51,0.649,3.5252,4.1742,3.579,7/5/18,8/31/18,WS31,,,
F0378,A,1.48,0.7382,3.6656,4.4038,3.7582,7/5/18,8/31/18,WS31,,,
F0379,A,1.42,0.6347,3.6202,4.2549,3.6909,7/5/18,8/31/18,WS31,,,
F0380,A,1.42,0.6644,3.5185,4.1829,3.5893,7/5/18,8/31/18,WS31,,,
F0381,A,1.46,0.554,3.5338,4.0878,3.6251,7/5/18,8/31/18,WS08,,,
F0382,A,1.59,0.4877,3.5289,4.0166,3.6088,7/5/18,8/31/18,WS08,,,
F0383,A,1.41,0.3176,3.6705,3.9881,3.7322,7/5/18,8/31/18,WS08,,,
F0384,A,1.43,0.4347,3.654,4.0887,3.724,7/5/18,8/31/18,WS08,,,
F0001,R,1.56,1.0589,3.5201,4.579,3.614,8/3/18,9/28/18,WS36,,,Oct coll occ. in Sept.
F0002,R,1.43,0.9719,3.5491,4.521,3.6056,8/3/18,9/28/18,WS36,,,
F0003,R,1.52,1.0525,3.5451,4.5976,3.6112,8/3/18,9/28/18,WS36,,,
F0004,R,1.53,1.1057,3.6609,4.7666,3.7253,8/3/18,9/28/18,WS36,,,
F0005,R,1.48,1.083,3.5719,4.6549,3.6355,8/3/18,9/28/18,WS07,,,
F0006,R,1.56,1.07,3.6304,4.7004,3.699,8/3/18,9/28/18,WS07,,,
F0007,R,1.44,0.8421,3.6581,4.5002,3.7036,8/3/18,9/28/18,WS07,,,
F0008,R,1.6,1.259,3.6118,4.8708,3.714,8/3/18,9/28/18,WS07,,,
F0009,R,1.45,1.0844,3.5454,4.6298,3.6092,8/3/18,9/28/18,WS02,,,
