"","date","temp.celsius","stream"
"257","2018-03-22",7.2194074,"WS32"
"258","2018-03-23",8.15192010159064,"WS32"
"259","2018-03-24",8.92139220159064,"WS32"
"260","2018-03-25",8.6330887,"WS32"
"261","2018-03-26",8.5674748,"WS32"
"262","2018-03-27",9.00092419840936,"WS32"
"263","2018-03-28",12.2319117159064,"WS32"
"264","2018-03-29",13.1067637,"WS32"
"265","2018-03-30",11.4047788840936,"WS32"
"266","2018-03-31",9.5337886,"WS32"
"267","2018-04-01",11.2695745,"WS32"
"268","2018-04-02",13.1425531,"WS32"
"269","2018-04-03",13.1584594840936,"WS32"
"270","2018-04-04",11.5300417840936,"WS32"
"271","2018-03-09",7.147680375,"WS36"
"272","2018-03-10",8.7678197068049,"WS36"
"273","2018-03-11",9.4365092931951,"WS36"
"274","2018-03-12",7.927181375,"WS36"
"275","2018-03-13",7.250849625,"WS36"
"276","2018-03-14",6.1809462931951,"WS36"
"277","2018-03-15",9.2072442931951,"WS36"
"278","2018-03-16",11.272539818049,"WS36"
"279","2018-03-17",11.719606568049,"WS36"
"280","2018-03-18",12.388296181951,"WS36"
"281","2018-03-19",11.5553,"WS36"
"282","2018-03-20",10.323000625,"WS36"
"283","2018-03-21",6.1580197931951,"WS36"
"284","2018-03-22",7.23365475,"WS36"
"285","2018-03-23",8.1296987931951,"WS36"
"286","2018-03-24",8.8690784181951,"WS36"
"287","2018-03-25",8.592049875,"WS36"
"288","2018-03-26",8.529002,"WS36"
"289","2018-03-27",8.9455000818049,"WS36"
"290","2018-03-28",12.050130306951,"WS36"
"291","2018-03-29",12.890768625,"WS36"
"292","2018-03-30",11.255344943049,"WS36"
"293","2018-03-31",9.45752525,"WS36"
"294","2018-04-01",11.125428125,"WS36"
"295","2018-04-02",12.925158375,"WS36"
"296","2018-04-03",12.940442693049,"WS36"
"297","2018-04-04",11.375709068049,"WS36"
"298","2018-03-09",6.444220375,"WS08"
"299","2018-03-10",8.4431330397809,"WS08"
"300","2018-03-11",9.2681559602191,"WS08"
"301","2018-03-12",7.405961375,"WS08"
"302","2018-03-13",6.571509625,"WS08"
"303","2018-03-14",5.2514729602191,"WS08"
"304","2018-03-15",8.9852909602191,"WS08"
"305","2018-03-16",11.533433147809,"WS08"
"306","2018-03-17",12.085019897809,"WS08"
"307","2018-03-18",12.910042852191,"WS08"
"308","2018-03-19",11.8823,"WS08"
"309","2018-03-20",10.361900625,"WS08"
"310","2018-03-21",5.2231864602191,"WS08"
"311","2018-03-22",6.55029475,"WS08"
"312","2018-03-23",7.6558254602191,"WS08"
"313","2018-03-24",8.5680650852191,"WS08"
"314","2018-03-25",8.226269875,"WS08"
"315","2018-03-26",8.148482,"WS08"
"316","2018-03-27",8.6623534147809,"WS08"
"317","2018-03-28",12.492816977191,"WS08"
"318","2018-03-29",13.529988625,"WS08"
"319","2018-03-30",11.512218272809,"WS08"
"320","2018-03-31",9.29408525,"WS08"
"321","2018-04-01",11.351928125,"WS08"
"322","2018-04-02",13.572418375,"WS08"
"323","2018-04-03",13.591276022809,"WS08"
"324","2018-04-04",11.660722397809,"WS08"
