"","date","temp.celsius","stream"
"277",2018-03-24,8.83215060994003,"WS32"
"278",2018-03-25,8.5409368375,"WS32"
"279",2018-03-26,8.4746606,"WS32"
"280",2018-03-27,8.91248544005997,"WS32"
"281",2018-03-28,12.1760880619003,"WS32"
"282",2018-03-29,13.0597712125,"WS32"
"283",2018-03-30,11.3406057630997,"WS32"
"284",2018-03-31,9.450728825,"WS32"
"285",2018-04-01,11.2040365625,"WS32"
"286",2018-04-02,13.0959218875,"WS32"
"287",2018-04-03,13.1119888380997,"WS32"
"288",2018-04-04,11.4671331255997,"WS32"
"289",2018-04-05,9.24386662755997,"WS32"
"290",2018-04-06,9.51901343494003,"WS32"
"291",2018-03-09,7.0412314,"WS36"
"292",2018-03-10,8.67826713178896,"WS36"
"293",2018-03-11,9.35393046821104,"WS36"
"294",2018-03-12,7.8288618,"WS36"
"295",2018-03-13,7.1454766,"WS36"
"296",2018-03-14,6.06441526821104,"WS36"
"297",2018-03-15,9.12227446821104,"WS36"
"298",2018-03-16,11.2091089178896,"WS36"
"299",2018-03-17,11.6608381178896,"WS36"
"300",2018-03-18,12.3365014821104,"WS36"
"301",2018-03-19,11.494818,"WS36"
"302",2018-03-20,10.249667,"WS36"
"303",2018-03-21,6.04124966821104,"WS36"
"304",2018-03-22,7.1281024,"WS36"
"305",2018-03-23,8.03349126821104,"WS36"
"306",2018-03-24,8.78058186821104,"WS36"
"307",2018-03-25,8.5006642,"WS36"
"308",2018-03-26,8.4369588,"WS36"
"309",2018-03-27,8.85780053178896,"WS36"
"310",2018-03-28,11.9948088821104,"WS36"
"311",2018-03-29,12.8442142,"WS36"
"312",2018-03-30,11.1917347178896,"WS36"
"313",2018-03-31,9.3751656,"WS36"
"314",2018-04-01,11.060463,"WS36"
"315",2018-04-02,12.8789626,"WS36"
"316",2018-04-03,12.8944063178896,"WS36"
"317",2018-04-04,11.3133541178896,"WS36"
"318",2018-04-05,9.17632753178896,"WS36"
"319",2018-04-06,9.44080146821104,"WS36"
"320",2018-03-09,6.326884625,"WS08"
"321",2018-03-10,8.3435346230975,"WS08"
"322",2018-03-11,9.1758783769025,"WS08"
"323",2018-03-12,7.297159625,"WS08"
"324",2018-03-13,6.455303375,"WS08"
"325",2018-03-14,5.1235533769025,"WS08"
"326",2018-03-15,8.8905033769025,"WS08"
"327",2018-03-16,11.461256480975,"WS08"
"328",2018-03-17,12.017737730975,"WS08"
"329",2018-03-18,12.850081519025,"WS08"
"330",2018-03-19,11.813219,"WS08"
"331",2018-03-20,10.279328375,"WS08"
"332",2018-03-21,5.0950158769025,"WS08"
"333",2018-03-22,6.43390025,"WS08"
"334",2018-03-23,7.5492408769025,"WS08"
"335",2018-03-24,8.4695752519025,"WS08"
"336",2018-03-25,8.124747125,"WS08"
"337",2018-03-26,8.046269,"WS08"
"338",2018-03-27,8.5647002480975,"WS08"
"339",2018-03-28,12.429153394025,"WS08"
"340",2018-03-29,13.475528375,"WS08"
"341",2018-03-30,11.439853355975,"WS08"
"342",2018-03-31,9.20203775,"WS08"
"343",2018-04-01,11.278140875,"WS08"
"344",2018-04-02,13.518334625,"WS08"
"345",2018-04-03,13.537359605975,"WS08"
"346",2018-04-04,11.589675230975,"WS08"
"347",2018-04-05,8.9570908730975,"WS08"
"348",2018-04-06,9.2828940019025,"WS08"
