bag_ID,rhodo_acer,DM_start_g,DM_end_g,tin_g,tin_DM_g,tin_ash_g,date_dep,date_coll,stream,QC,hole,notes
C0001,R,5.07,3.83,1.7586,5.5656,NA,9/21/17,11/15/17,WS36,,,
C0002,R,4.92,3.83,1.7732,5.6023,2.0003,9/21/17,11/15/17,WS36,,,
C0003,R,4.98,4.05,2.1279,5.131,2.3084,9/21/17,11/15/17,WS36,,,
C0004,R,4.91,3.86,2.0755,5.8691,2.3249,9/21/17,11/15/17,WS36,,,
C0005,R,5.04,4.31,1.9789,6.2422,2.2108,9/21/17,11/15/17,WS31,,,
C0006,R,4.92,4.21,1.7749,5.7927,1.9843,9/21/17,11/15/17,WS31,,,
C0007,R,4.99,4.38,3.6298,7.331,3.8484,9/21/17,11/15/17,WS31,,,
C0008,R,4.95,4.35,2.1033,6.3184,2.333,9/21/17,11/15/17,WS31,,,
C0009,R,5.05,4.23,1.758,5.951,1.986,9/21/17,11/15/17,WS32,,,
C0010,R,5.05,4.4,2.0006,6.1629,2.2046,9/21/17,11/15/17,WS32,,,
C0011,R,5.08,3.82,1.7688,5.9809,1.9997,9/21/17,11/15/17,WS32,,,
C0012,R,5.01,4.55,3.6627,8.2119,3.9059,9/21/17,11/15/17,WS32,,,
C0013,R,4.93,4,1.7871,5.4018,2.0141,9/21/17,11/15/17,WS07,,,
C0014,R,5,2.99,1.7816,5.4058,2.0265,9/21/17,11/15/17,WS07,,,
C0015,R,4.98,3.78,2.0981,NA,NA,9/21/17,11/15/17,WS07,,,
C0016,R,5.02,4.02,1.9582,5.9087,2.2299,9/21/17,11/15/17,WS07,,,
C0017,R,4.96,3.24,1.9964,4.8077,2.155,9/21/17,11/15/17,WS02,,,
C0018,R,5,3.63,2.0595,5.4082,NA,9/21/17,11/15/17,WS02,,,
C0019,R,5,4.39,1.7338,5.6945,1.9557,9/21/17,11/15/17,WS02,,,
C0020,R,4.95,4.15,2.0283,6.0881,2.2515,9/21/17,11/15/17,WS02,,,
C0021,R,5.02,3.95,3.6082,7.5758,3.8841,9/21/17,11/15/17,WS01,,,
C0022,R,4.99,3.7,2.0873,5.5929,2.3559,9/21/17,11/15/17,WS01,,,
C0023,R,4.94,3.68,2.0964,5.5986,2.3519,9/21/17,11/15/17,WS01,,,
C0024,R,5.02,3.65,2.1301,5.2704,2.3254,9/21/17,11/15/17,WS01,,,
C0025,R,5.03,3.74,2.0306,5.6695,2.217,9/21/17,11/15/17,WS08,,,
C0026,R,5.09,4.22,3.6494,7.6694,3.8968,9/21/17,11/15/17,WS08,,,
C0027,R,5.03,3.9,1.7497,5.6433,1.9932,9/21/17,11/15/17,WS08,,,
C0028,R,5.02,4.1,2.0921,5.078,2.2487,9/21/17,11/15/17,WS08,,,
C0029,R,4.92,3.59,1.7542,5.3353,1.9513,9/21/17,11/15/17,WS13,,,
C0030,R,4.99,4.36,3.6715,7.8716,4.0601,9/21/17,11/15/17,WS13,,,
C0031,R,4.99,4.54,3.6419,8.2275,3.8852,9/21/17,11/15/17,WS13,,,
C0032,R,4.95,4.69,1.7372,6.2158,2.0873,9/21/17,11/15/17,WS13,,,
C0033,R,5.03,3.98,1.9985,5.7852,2.2101,9/21/17,11/15/17,WS27,,,
C0034,R,5,3.78,3.6114,7.1189,3.7858,9/21/17,11/15/17,WS27,,,
C0035,R,5.07,4.24,1.7693,5.8624,2.0056,9/21/17,11/15/17,WS27,,,
C0036,R,5,4.04,1.7496,5.6778,1.9781,9/21/17,11/15/17,WS27,,,
C0037,R,5.01,3.89,1.7589,5.5505,1.9994,9/21/17,11/15/17,WS18,,,
C0038,R,5.1,3.93,3.6544,7.5147,3.8998,9/21/17,11/15/17,WS18,,,
C0039,R,5.03,3.49,2.0971,5.4741,2.352,9/21/17,11/15/17,WS18,,,
C0040,R,5.01,3.72,2.048,5.6231,2.2619,9/21/17,11/15/17,WS18,,,
C0041,A,5.05,2.22,1.7389,3.5481,2.016,9/21/17,11/15/17,WS06,,,
C0042,A,4.94,2.64,2.0932,4.3609,2.3625,9/21/17,11/15/17,WS13,,,
C0043,A,4.92,2.51,3.5986,4.9289,3.7329,9/21/17,11/15/17,WS13,,,
C0044,A,5.02,3.91,3.6218,5.1555,3.8142,9/21/17,11/15/17,WS13,,,
C0045,A,5.07,2.98,3.6086,5.5941,3.9355,9/21/17,11/15/17,WS13,,,
C0046,A,4.92,2.35,3.661,5.0939,3.8945,9/21/17,11/15/17,WS08,,,
C0047,A,5.02,2.74,3.6059,4.8619,3.7502,9/21/17,11/15/17,WS08,,,
C0048,A,5,1.68,3.6108,4.7533,3.756,9/21/17,11/15/17,WS08,,,
C0049,A,4.97,0.05,1.7381,1.8039,1.7482,9/21/17,11/15/17,WS08,,hole,hole in bag
C0050,A,5.01,0.17,3.65,3.7882,3.6733,9/21/17,11/15/17,WS01,,,
C0051,A,4.94,1.47,3.6222,4.847,4.0507,9/21/17,11/15/17,WS01,,,
C0052,A,5.08,0.39,2.0763,2.4273,2.131,9/21/17,11/15/17,WS01,,,
C0053,A,5.1,0.87,2.0166,2.692,2.1244,9/21/17,11/15/17,WS01,,,
C0054,A,4.94,2.71,1.76,3.5188,2.1064,9/21/17,11/15/17,WS02,,,
C0055,A,5.07,2.41,2.0232,3.7169,2.4002,9/21/17,11/15/17,WS02,,,
C0056,A,5.09,1.42,1.7484,2.9209,1.903,9/21/17,11/15/17,WS02,,,
C0057,A,5.06,1.92,1.753,3.3205,1.9871,9/21/17,11/15/17,WS02,,,
C0058,A,5.04,1.87,1.9395,3.3751,2.1755,9/21/17,11/15/17,WS18,,,
C0059,A,5.05,1.89,2.0599,3.4516,2.2575,9/21/17,11/15/17,WS18,,,
C0060,A,4.99,1.93,3.6393,4.9725,3.775,9/21/17,11/15/17,WS18,,,
C0061,A,4.9,2.11,2.0132,3.7846,2.2664,9/21/17,11/15/17,WS18,,,
C0062,A,4.94,2.5,2.1305,4.0198,2.3736,9/21/17,11/15/17,WS07,,,
C0063,A,5.09,2.36,1.7491,3.0903,2.0105,9/21/17,11/15/17,WS07,,,
C0064,A,5.07,2.42,2.1082,3.7891,2.3461,9/21/17,11/15/17,WS07,,,
C0065,A,5.07,2.39,1.773,3.0769,2.0484,9/21/17,11/15/17,WS07,,,
C0066,A,5.05,2.9,2.0272,4.0036,2.2105,9/21/17,11/15/17,WS32,,,
C0067,A,4.95,2.89,2.019,3.6305,2.1778,9/21/17,11/15/17,WS32,,,
C0068,A,4.93,3.26,3.6555,5.2183,3.8178,9/21/17,11/15/17,WS32,,,
C0069,A,4.92,2.51,2.065,3.0565,2.1955,9/21/17,11/15/17,WS32,,,
C0070,A,4.93,2.11,3.6289,4.9895,3.8865,9/21/17,11/15/17,WS36,,,
C0071,A,4.99,2.27,1.7373,3.0655,1.9168,9/21/17,11/15/17,WS36,,,
C0072,A,4.96,2,2.0256,3.6568,2.1687,9/21/17,11/15/17,WS36,,,
C0073,A,5.08,2.47,3.6255,5.0729,3.7923,9/21/17,11/15/17,WS36,,,
C0074,A,5.08,1.89,2.0524,3.5651,2.2633,9/21/17,11/15/17,WS06,,,
C0075,A,5.1,2.53,2.0572,3.6134,2.3414,9/21/17,11/15/17,WS06,,,
C0076,A,4.93,2.53,2.0219,3.7248,2.2295,9/21/17,11/15/17,WS06,,,
C0077,A,5.01,2.16,1.7616,3.0415,1.9123,9/21/17,11/15/17,WS27,,,
C0078,A,4.93,2.35,1.7553,2.9494,1.8657,9/21/17,11/15/17,WS27,,,
C0079,A,4.97,2.23,3.6279,5.156,3.7774,9/21/17,11/15/17,WS27,,,
C0080,A,5.06,2.24,2.0842,3.4863,2.2801,9/21/17,11/15/17,WS27,,,
C0081,R,5.08,4.05,2.0687,5.7912,2.261,9/21/17,11/15/17,WS14,,,
C0082,R,5.07,3.85,1.7529,4.4285,1.9576,9/21/17,11/15/17,WS14,,,
C0083,R,5.03,4.06,2.0751,5.8969,2.2918,9/21/17,11/15/17,WS14,,,
C0084,R,5.09,4.2,3.6396,7.587,3.8544,9/21/17,11/15/17,WS14,,,
C0085,R,5.1,3.9,3.6188,7.3843,3.8093,9/21/17,11/15/17,WS06,,,
C0086,R,5.07,4.26,3.6405,7.4843,3.8649,9/21/17,11/15/17,WS06,,,
C0087,R,4.97,3.73,2.161,5.7971,NA,9/21/17,11/15/17,WS06,,,
C0088,R,4.95,3.65,2.0815,5.6449,2.2752,9/21/17,11/15/17,WS06,,,
C0089,A,4.96,2.17,3.6154,5.3367,3.8188,9/21/17,11/15/17,WS14,,,
C0090,A,4.97,2.68,2.129,3.6248,2.2816,9/21/17,11/15/17,WS31,,,
C0091,A,4.97,3.03,1.7897,2.8734,1.9006,9/21/17,11/15/17,WS31,,,
C0092,A,5.09,2.69,1.7289,2.9217,1.8791,9/21/17,11/15/17,WS31,,,
C0093,A,4.99,2.35,2.0849,3.7175,NA,9/21/17,11/15/17,WS31,,,
C0094,A,4.95,2.56,3.6047,5.3591,3.8905,9/21/17,11/15/17,WS14,,,
C0095,A,5.03,2.48,3.6258,5.2442,3.8182,9/21/17,11/15/17,WS14,,,
C0096,A,5.08,2.8,2.0482,3.3007,2.2474,9/21/17,11/15/17,WS14,,,
C0097,R,5.22,4.11,1.7539,5.6079,1.9145,10/19/17,12/18/17,WS27,,,
C0098,R,5.3,4.36,3.6336,7.9307,3.8857,10/19/17,12/18/17,WS27,,,
C0099,R,5.08,4.35,3.6327,6.5146,3.761,10/19/17,12/18/17,WS27,,,
C0100,R,5,4.22,3.5087,7.6137,3.7383,10/19/17,12/18/17,WS27,,,
C0101,R,5.15,4.62,3.6621,8.0836,3.9044,10/19/17,12/18/17,WS31,,,
C0102,R,5.15,4.36,3.6026,6.2854,3.7439,10/19/17,12/18/17,WS31,,,
C0103,R,4.97,4.38,3.6463,6.7373,3.8126,10/19/17,12/18/17,WS31,,,
C0104,R,5.06,4.18,7.7371,5.5974,1.9062,10/19/17,12/18/17,WS31,,,
C0105,R,4.91,3.95,1.76,5.4347,1.9193,10/19/17,12/18/17,WS36,,,
C0106,R,5.09,4.09,2.0341,5.9135,2.212,10/19/17,12/18/17,WS36,,,
C0107,R,4.94,4.33,1.7604,5.4385,1.9492,10/19/17,12/18/17,WS36,,,
C0108,R,4.98,4.02,3.5925,6.32,3.7491,10/19/17,12/18/17,WS36,,,
C0109,R,5,4.51,3.6451,7.2805,3.832,10/19/17,12/18/17,WS32,,,
C0110,R,4.96,4.17,3.6751,6.2195,3.7926,10/19/17,12/18/17,WS32,,,
C0111,R,5.05,4.22,3.5526,7.8544,3.7673,10/19/17,12/18/17,WS32,,,
C0112,R,4.95,4.31,3.648,6.8256,3.813,10/19/17,12/18/17,WS32,,,
C0113,R,4.96,4.14,3.5213,7.3055,3.7475,10/19/17,12/11/17,WS18,,,
C0114,R,4.92,4.08,1.7553,5.8873,1.9864,10/19/17,12/11/17,WS18,,,
C0115,R,4.92,4.24,1.7555,5.8395,1.9615,10/19/17,12/11/17,WS18,,,
C0116,R,5.13,4.47,1.787,5.8976,1.9819,10/19/17,12/11/17,WS18,,,
C0117,R,5.07,3.86,3.5304,7.3855,3.7191,10/19/17,12/11/17,WS01,,,
C0118,R,4.98,3.86,3.511,6.947,3.6961,10/19/17,12/11/17,WS01,,,
C0119,R,5.12,3.56,3.5204,7.088,3.6922,10/19/17,12/11/17,WS01,,,
C0120,R,4.98,3.34,3.512,6.9045,3.7242,10/19/17,12/11/17,WS01,,,
C0121,R,5.03,4.39,3.6628,7.9434,3.8937,10/19/17,12/11/17,WS02,,,
C0122,R,5.02,4.74,3.632,6.5602,3.7787,10/19/17,12/11/17,WS02,,,
C0123,R,5.01,4.54,1.7685,6.1776,2.0844,10/19/17,12/11/17,WS02,,,
C0124,R,4.92,3.75,2.1365,5.5684,2.3149,10/19/17,12/11/17,WS02,,,
C0125,R,4.98,4.08,3.6516,7.7004,3.8754,10/19/17,12/11/17,WS07,,,
C0126,R,4.97,4.16,3.5339,7.536,3.7441,10/19/17,12/11/17,WS07,,,
C0127,R,5.04,4.32,2.0318,6.1673,2.2508,10/19/17,12/11/17,WS07,,,
C0128,R,4.96,3.71,3.6348,7.4085,3.8614,10/19/17,12/11/17,WS07,,,
C0129,R,5.06,4.28,1.7594,5.5086,1.9338,10/19/17,12/11/17,WS14,,,
C0130,R,5.05,4.44,3.6794,6.5438,3.832,10/19/17,12/11/17,WS14,,,
C0131,R,5.03,NA,NA,NA,NA,10/19/17,12/11/17,WS14,,,
C0132,R,4.95,4.07,3.5176,7.7416,3.7159,10/19/17,12/11/17,WS14,,,
C0133,R,5.12,3.57,3.6351,6.4852,3.7731,10/19/17,12/11/17,WS08,,,
C0134,R,5.02,4.25,1.7504,4.6554,1.9018,10/19/17,12/11/17,WS08,,,
C0135,R,5.1,4.28,2.0023,5.8523,2.1728,10/19/17,12/11/17,WS08,,,
C0136,R,5.12,4.23,3.6319,7.8816,3.8196,10/19/17,12/11/17,WS08,,,
C0137,R,5.02,4.27,3.5013,7.5021,3.6913,10/19/17,12/11/17,WS13,,,
C0138,R,4.89,3.99,2.0293,5.8694,2.2252,10/19/17,12/11/17,WS13,,,
C0139,R,4.99,4.28,3.5256,7.6234,3.744,10/19/17,12/11/17,WS13,,,
C0140,R,4.91,3.86,3.54,7.3816,3.7417,10/19/17,12/11/17,WS13,,,
C0141,R,5.08,4.14,3.5165,7.1734,3.7431,10/19/17,12/11/17,WS06,,,
C0142,R,4.97,4.13,3.5108,7.1809,3.6914,10/19/17,12/11/17,WS06,,,
C0143,R,5.03,4.22,3.5356,7.4126,3.7486,10/19/17,12/11/17,WS06,,,
C0144,R,5.05,3.95,2.1012,5.855,2.2863,10/19/17,12/11/17,WS06,,,
C0145,A,4.99,3.38,3.5238,5.8304,3.8144,10/19/17,12/11/17,WS02,,,
C0146,A,5.04,2.42,3.5233,5.5338,3.8902,10/19/17,12/11/17,WS02,,,
C0147,A,4.94,2.18,1.7442,2.9864,1.8685,10/19/17,12/11/17,WS02,,,
C0148,A,5.08,3.67,3.5412,5.7151,3.9721,10/19/17,12/11/17,WS02,,,
C0149,A,4.99,1.83,3.6546,5.0791,3.886,10/19/17,12/11/17,WS01,,,
C0150,A,4.92,2,3.517,5.3163,3.6982,10/19/17,12/11/17,WS01,,,
C0151,A,5,2.35,3.6023,5.1303,3.7954,10/19/17,12/11/17,WS01,,,
C0152,A,4.93,1.52,3.6312,4.8361,3.8593,10/19/17,12/11/17,WS01,,,
C0153,A,5.04,2.4,3.5223,5.4129,3.7173,10/19/17,12/11/17,WS14,,,
C0154,A,5.07,2.94,3.6464,6.6083,3.969,10/19/17,12/11/17,WS14,,,
C0155,A,5.09,2.54,3.6464,5.5076,3.8564,10/19/17,12/11/17,WS14,,,
C0156,A,5.01,2.79,3.5208,5.1297,3.7089,10/19/17,12/11/17,WS14,,,
C0157,A,5.03,2.54,3.5349,5.4747,3.6942,10/19/17,12/11/17,WS18,,,
C0158,A,5.08,2.34,3.5194,5.5491,3.695,10/19/17,12/11/17,WS18,,,
C0159,A,4.99,2.48,2.0257,3.1226,2.1308,10/19/17,12/11/17,WS18,,,
C0160,A,4.97,2.73,3.5404,5.6957,3.7716,10/19/17,12/11/17,WS18,,,
C0161,A,4.97,3.17,3.6405,5.6633,3.8249,10/19/17,12/11/17,WS06,,,
C0162,A,5,2.74,3.5152,5.891,3.774,10/19/17,12/11/17,WS06,,,
C0163,A,5.06,2.86,2.0368,3.3441,2.2138,10/19/17,12/11/17,WS06,,,
C0164,A,5.08,2.45,1.7618,3.033,1.91,10/19/17,12/11/17,WS06,,,
C0165,A,5.01,2.54,1.7914,3.297,1.935,10/19/17,12/11/17,WS13,,,
C0166,A,5.09,2.73,2.1152,3.4259,2.232,10/19/17,12/11/17,WS13,,,
C0167,A,5.06,2.8,2.1667,3.1403,2.2758,10/19/17,12/11/17,WS13,,,
C0168,A,5.05,2.88,3.5043,5.7268,3.7251,10/19/17,12/11/17,WS13,,,
C0169,A,4.98,3.4,3.6546,6.6027,3.9008,10/19/17,12/11/17,WS08,,,
C0170,A,5,1.98,3.6217,5.1131,3.753,10/19/17,12/11/17,WS08,,,
C0171,A,5.03,2.51,3.5571,5.4774,3.7322,10/19/17,12/11/17,WS08,,,
C0172,A,4.97,1.76,3.5027,4.9872,3.6641,10/19/17,12/11/17,WS08,,,
C0173,A,5.01,2.89,3.5234,5.2971,3.6836,10/19/17,12/18/17,WS31,,,
C0174,A,5.11,3.01,3.5635,5.6084,3.7515,10/19/17,12/18/17,WS31,,,
C0175,A,5.03,2.95,2.1364,3.1719,2.2339,10/19/17,12/18/17,WS31,,,
C0176,A,4.9,2.71,3.6564,5.2034,3.8004,10/19/17,12/18/17,WS31,,,
C0177,A,5.02,1.56,3.5552,4.6759,3.7341,10/19/17,12/11/17,WS07,,,
C0178,A,4.96,2.15,1.9642,3.1096,2.0906,10/19/17,12/11/17,WS07,,,
C0179,A,4.93,2.76,3.6469,5.7117,3.8688,10/19/17,12/11/17,WS07,,,
C0180,A,5.08,2.6,3.511,5.0323,3.6527,10/19/17,12/11/17,WS07,,,
C0181,A,5.05,3.12,1.7727,2.7187,1.8548,10/19/17,12/18/17,WS32,,,
C0182,A,5.03,3.12,2.137,3.5889,2.2548,10/19/17,12/18/17,WS32,,,
C0183,A,4.95,2.95,3.6415,5.6387,3.8425,10/19/17,12/18/17,WS32,,,
C0184,A,5.02,2.93,3.6352,5.5043,3.7983,10/19/17,12/18/17,WS32,,,
C0185,A,5.07,2.44,3.6602,5.155,3.8153,10/19/17,12/18/17,WS36,,,
C0186,A,5.02,2.67,2.1127,3.2653,2.2214,10/19/17,12/18/17,WS36,,,
C0187,A,5,2.54,1.7386,3.0848,1.8579,10/19/17,12/18/17,WS36,,,
C0188,A,5.03,2.42,3.6226,4.8232,3.7262,10/19/17,12/18/17,WS36,,,
C0189,A,5.06,2.88,3.6374,5.169,3.7627,10/19/17,12/18/17,WS27,,,
C0190,A,4.95,2.61,2.1148,3.1634,2.1999,10/19/17,12/18/17,WS27,,,
C0191,A,4.96,2.67,1.7647,2.9552,1.8795,10/19/17,12/18/17,WS27,,,
C0192,A,4.97,2.9,1.7432,3.5005,1.8802,10/19/17,12/18/17,WS27,,,
C0193,R,5.02,3.87,2.1436,5.9934,2.3288,11/15/17,1/5/18,WS01,,,
C0194,R,4.96,4.04,1.7934,5.6018,1.9771,11/15/17,1/5/18,WS01,,,
C0195,R,5.02,3.77,1.7601,4.6094,1.9105,11/15/17,1/5/18,WS01,,,
C0196,R,5.09,4.13,2.055,5.2044,2.2103,11/15/17,1/5/18,WS01,,,
C0197,R,5.09,4.36,1.7741,5.0089,1.9257,11/15/17,1/5/18,WS27,,,
C0198,R,5.01,4.38,2.0913,5.5563,2.2471,11/15/17,1/5/18,WS27,,,
C0199,R,4.9,4.21,2.0322,5.8582,2.1975,11/15/17,1/5/18,WS27,,,
C0200,R,4.96,4.21,1.741,4.7404,1.8792,11/15/17,1/5/18,WS27,,,
C0201,R,5.09,4.4,2.0496,5.7203,2.2357,11/15/17,1/5/18,WS02,,,
C0202,R,4.92,4.17,1.7339,4.971,1.8874,11/15/17,1/5/18,WS02,,,
C0203,R,4.93,4.02,2.0606,5.8515,2.2254,11/15/17,1/5/18,WS02,,,
C0204,R,4.99,4.1,2.0247,4.4995,2.1414,11/15/17,1/5/18,WS02,,,
C0205,R,4.97,3.93,2.0012,5.7533,2.1706,11/15/17,1/5/18,WS07,,,
C0206,R,4.97,4.16,2.0837,5.9742,2.2642,11/15/17,1/5/18,WS07,,,
C0207,R,4.97,4.22,1.7415,5.5272,1.9127,11/15/17,1/5/18,WS07,,,
C0208,R,4.99,4.08,1.7466,5.0376,1.8945,11/15/17,1/5/18,WS07,,,
C0209,R,5.04,4.41,2.1625,4.7516,2.2915,11/15/17,1/5/18,WS32,,,
C0210,R,5,4.42,2.0942,5.3531,2.2197,11/15/17,1/5/18,WS32,,,
C0211,R,4.98,4.4,2.0368,6.0667,2.2211,11/15/17,1/5/18,WS32,,,
C0212,R,5,4.47,1.7397,5.942,2.1315,11/15/17,1/5/18,WS32,,,
C0213,R,5.1,4.42,1.7621,5.1304,1.9107,11/15/17,1/5/18,WS31,,,
C0214,R,4.95,4.28,2.0818,5.6198,2.2713,11/15/17,1/5/18,WS31,,,
C0215,R,5.09,4.33,2.0374,5.8115,2.2175,11/15/17,1/5/18,WS31,,,
C0216,R,4.98,4.42,1.761,4.0686,1.8556,11/15/17,1/5/18,WS31,,,
C0217,R,5.04,4.25,2.0265,5.2267,2.1821,11/15/17,1/5/18,WS36,,,
C0218,R,5.05,4.26,1.7495,5.6521,1.924,11/15/17,1/5/18,WS36,,,
C0219,R,5.01,4.25,2.0758,5.3295,2.2184,11/15/17,1/5/18,WS36,,,
C0220,R,5.06,4.27,1.7361,5.7123,1.9273,11/15/17,1/5/18,WS36,,,
C0221,R,4.94,4.18,1.7604,4.4318,1.8603,11/15/17,1/5/18,WS08,,,
C0222,R,5.02,4.26,2.0034,5.6861,2.1827,11/15/17,1/5/18,WS08,,,
C0223,R,5.03,4.27,2.0104,5.8681,2.1869,11/15/17,1/5/18,WS08,,,
C0224,R,5.08,4.35,2.0865,6.3462,2.2641,11/15/17,1/5/18,WS08,,,
C0225,R,4.94,3.9,1.7399,5.1342,1.8996,11/15/17,1/5/18,WS18,,,
C0226,R,5.08,4.21,2.0485,5.2765,2.2036,11/15/17,1/5/18,WS18,,,
C0227,R,5.02,4.23,2.0687,5.1883,2.2296,11/15/17,1/5/18,WS18,,,
C0228,R,5.05,4.27,3.5242,7.627,3.7124,11/15/17,1/5/18,WS18,,,
C0229,R,5.08,4.35,1.7469,5.543,1.9174,11/15/17,1/5/18,WS13,,,
C0230,R,4.91,4.08,1.7804,5.7902,1.9681,11/15/17,1/5/18,WS13,,,
C0231,R,5.05,4.17,1.7676,5.2162,1.9415,11/15/17,1/5/18,WS13,,,
C0232,R,5.01,4.31,2.0274,5.3613,2.2056,11/15/17,1/5/18,WS13,,,
C0233,R,5.02,4.27,2.1336,5.3,2.2984,11/15/17,1/5/18,WS06,,,
C0234,R,5.04,4.38,1.776,5.9264,1.9685,11/15/17,1/5/18,WS06,,,
C0235,R,4.96,4.06,1.7477,5.0212,1.9123,11/15/17,1/5/18,WS06,,,
C0236,R,4.92,4.22,1.9604,4.7222,2.1055,11/15/17,1/5/18,WS06,,,
C0237,R,4.99,4.25,1.7338,5.1694,1.8855,11/15/17,1/5/18,WS14,,,"Rhodo bags from month 2 had washed up on a rock, moved these bags upstream of the month 1 bags"
C0238,R,4.94,4.17,1.7411,5.0641,1.9021,11/15/17,1/5/18,WS14,,,
C0239,R,5.08,4.27,2.0613,4.6365,2.1789,11/15/17,1/5/18,WS14,,,
C0240,R,5.05,4.34,1.7506,5.2048,1.909,11/15/17,1/5/18,WS14,,,
C0241,A,5,3.01,2.1281,3.5081,2.2696,11/15/17,1/5/18,WS13,,,
C0242,A,4.96,2.82,2.0663,3.6671,2.2991,11/15/17,1/5/18,WS13,,,
C0243,A,5.05,3.42,1.7806,3.0034,1.8852,11/15/17,1/5/18,WS13,,,
C0244,A,4.95,3.29,1.8759,3.0443,1.9979,11/15/17,1/5/18,WS13,,,
C0245,A,5.1,3.45,1.7602,2.7853,1.8361,11/15/17,1/5/18,WS14,,,
C0246,A,5.04,3.23,2.0704,2.9985,2.1483,11/15/17,1/5/18,WS14,,,
C0247,A,4.92,2.65,2.0053,3.2226,2.1045,11/15/17,1/5/18,WS14,,,
C0248,A,5.03,3.08,2.0578,3.5521,2.1959,11/15/17,1/5/18,WS14,,,
C0249,A,4.95,3.14,1.7616,2.9484,1.8601,11/15/17,1/5/18,WS18,,,
C0250,A,5,2.88,2.0976,3.4204,2.2173,11/15/17,1/5/18,WS18,,,
C0251,A,5.06,3.2,2.0498,2.8446,2.1159,11/15/17,1/5/18,WS18,,,
C0252,A,4.99,2.76,2.0374,2.9927,2.1197,11/15/17,1/5/18,WS18,,,
C0253,A,4.95,0.4,1.7479,1.856,1.7646,11/15/17,1/5/18,WS01,,,
C0254,A,5.06,0.37,2.0209,2.1633,2.0288,11/15/17,1/5/18,WS01,,,
C0255,A,5.04,0.2,1.773,1.9485,1.7861,11/15/17,1/5/18,WS01,,,
C0256,A,4.93,1.25,3.542,4.5607,3.7057,11/15/17,1/5/18,WS01,,,
C0257,A,4.92,2.73,2.0209,2.8874,2.1013,11/15/17,1/5/18,WS02,,,
C0258,A,4.95,2.16,1.7945,2.4921,1.8778,11/15/17,1/5/18,WS02,,,
C0259,A,5.04,2.43,2.0124,3.2176,2.153,11/15/17,1/5/18,WS02,,,
C0260,A,4.94,2.65,1.7455,2.9664,1.8564,11/15/17,1/5/18,WS02,,,
C0261,A,4.96,2.56,1.734,2.3274,1.792,11/15/17,1/5/18,WS07,,,
C0262,A,4.97,2.69,1.7614,3.0946,1.886,11/15/17,1/5/18,WS07,,,
C0263,A,4.93,2.99,2.0127,3.2312,2.1248,11/15/17,1/5/18,WS07,,,
C0264,A,5,2.59,2.1231,3.342,2.2635,11/15/17,1/5/18,WS07,,,
C0265,A,5.1,3.25,2.0693,3.2096,2.1595,11/15/17,1/5/18,WS32,,,
C0266,A,4.93,3.26,1.7548,2.9091,1.847,11/15/17,1/5/18,WS32,,,
C0267,A,5.04,3.1,2.1246,3.2687,2.2176,11/15/17,1/5/18,WS32,,,
C0268,A,4.97,3.34,2.0538,3.5412,2.1836,11/15/17,1/5/18,WS32,,,
C0269,A,4.95,2.81,1.7558,3.019,1.875,11/15/17,1/5/18,WS08,,,
C0270,A,4.9,2.49,2.0878,3.1253,2.1712,11/15/17,1/5/18,WS08,,,
C0271,A,4.91,1.68,1.7513,2.5025,1.8104,11/15/17,1/5/18,WS08,,,
C0272,A,4.93,2.59,1.7757,2.9254,1.8661,11/15/17,1/5/18,WS08,,,
C0273,A,5.1,2.91,2.0703,4.0061,2.2501,11/15/17,1/5/18,WS06,,,
C0274,A,5,3.2,1.7501,3.0075,1.8875,11/15/17,1/5/18,WS06,,,
C0275,A,4.98,2.92,1.795,3.1759,1.9111,11/15/17,1/5/18,WS06,,,
C0276,A,5.08,3.27,2.1265,3.2243,2.2549,11/15/17,1/5/18,WS06,,,
C0277,A,4.93,3.2,2.0747,3.5475,2.194,11/15/17,1/5/18,WS31,,,
C0278,A,5.04,3.01,1.7361,2.5567,1.8048,11/15/17,1/5/18,WS31,,,
C0279,A,5.01,2.97,2.0186,2.9244,2.0894,11/15/17,1/5/18,WS31,,,
C0280,A,5.09,3.2,2.0012,3.5372,2.1104,11/15/17,1/5/18,WS31,,,
C0281,A,5.01,2.53,2.1423,3.2365,2.2255,11/15/17,1/5/18,WS36,,,
C0282,A,5.03,2.89,1.7604,2.8293,1.8447,11/15/17,1/5/18,WS36,,,
C0283,A,5.08,3.02,1.7584,3.1051,1.8659,11/15/17,1/5/18,WS36,,,
C0284,A,5.1,2.49,1.7755,2.7408,1.8699,11/15/17,1/5/18,WS36,,,
C0285,A,4.94,2.33,2.0889,2.7411,2.1439,11/15/17,1/5/18,WS27,,,
C0286,A,5.04,2.53,2.0852,3.077,2.1619,11/15/17,1/5/18,WS27,,,
C0287,A,4.95,2.9,2.0777,3.1678,2.1634,11/15/17,1/5/18,WS27,,,
C0288,A,5.07,2.83,2.055,4.19,2.333,11/15/17,1/5/18,WS27,,,
C0001,R,4.94,4.52,1.7364,5.2328,1.9142,12/11/17,2/8/18,WS13,,,
C0002,R,5.08,4.84,1.7564,5.4606,1.9741,12/11/17,2/8/18,WS13,,,
C0003,R,5.06,4.69,2.0885,5.0054,2.2443,12/11/17,2/8/18,WS13,,,
C0004,R,5.04,4.92,2.0953,5.2091,2.2637,12/11/17,2/8/18,WS13,,,
